0,1,2,3
兰州-西安,3863.097,8723.6398,route_1
上海-无锡,3555.3528,8115.8716,route_1
义乌-潍坊,8023.1782,155.18980000000002,route_1
义乌-重庆,11302.3672,683.6498,route_1
深圳-东莞,3947.7278,7033.1056,route_1
南京-徐州,7379.9746000000005,12032.3688,route_1
常州-苏州,7722.7924,4751.293000000001,route_1
南通-南京,8126.306800000001,5560.786,route_1
杭州-金华,6923.669800000001,26133.2668,route_1
金华-杭州,26133.2668,6923.669800000001,route_1
金华-嘉兴,7768.3928,1942.0244000000002,route_1
温州-金华,3385.052,11995.500000000002,route_1
武汉-武汉,30715.9876,30715.9876,route_1
广州-湛江,6033.1336,6444.5468,route_1
石家庄-贵阳,8916.2832,784.961,route_1
天津-石家庄,5321.838000000001,11711.083000000002,route_1
沈阳-石家庄,4363.8094,12430.3246,route_1
沈阳-广州,4393.875,6652.8416,route_1
哈尔滨-天津,5853.126800000001,6851.0362000000005,route_1
南京-北京,11327.7422,2351.7914000000005,route_1
南京-合肥,8277.6934,6969.404400000001,route_1
南京-济南,9262.386,5046.9956,route_1
南京-西安,8479.790200000001,7050.2348,route_1
常州-济南,10248.9876,2802.6292,route_1
苏州-合肥,4600.246,6766.782000000001,route_1
苏州-杭州,7147.626200000001,7406.343400000001,route_1
徐州-石家庄,12617.5362,4192.8914,route_1
徐州-南宁,9885.0394,1879.8380000000002,route_1
徐州-成都,18101.4116,2332.3840000000005,route_1
徐州-兰州,6951.829200000001,209.06840000000003,route_1
合肥-哈尔滨,8787.5418,1160.7972000000002,route_1
合肥-天津,9498.4284,2121.538,route_1
合肥-蚌埠,6551.399,5011.8674,route_1
合肥-杭州,7967.777400000001,6511.1832,route_1
合肥-武汉,14139.9164,9108.2326,route_1
合肥-成都,15556.8898,3394.3046,route_1
杭州-南京,6744.0026,9685.7168,route_1
宁波-沈阳,6430.425000000001,1323.7544,route_1
宁波-济南,9250.2278,3676.9292000000005,route_1
台州-长沙,7177.126400000001,3041.5624000000003,route_1
台州-武汉,7041.6068000000005,3153.8566,route_1
金华-济南,26226.1536,2495.0784000000003,route_1
金华-成都,22099.832000000002,1939.9692000000002,route_1
福州-广州,14065.502400000001,12891.4958,route_1
重庆-哈尔滨,8219.5184,1643.8650000000002,route_1
重庆-沈阳,7405.2182,1163.3012,route_1
长沙-石家庄,8850.9506,8409.0702,route_1
长沙-合肥,7249.3168000000005,11452.742400000001,route_1
长沙-郑州,12375.8436,17664.393000000004,route_1
长沙-贵阳,16601.8154,1767.8066000000001,route_1
长沙-成都,18697.6388,6933.535000000001,route_1
武汉-南京,8233.2756,10530.6776,route_1
武汉-成都,23808.948200000003,7667.8404,route_1
武汉-昆明,10745.257400000002,2312.3196000000003,route_1
武汉-乌鲁木齐,7415.358200000001,805.551,route_1
郑州-南昌,12938.7054,8464.2008,route_1
郑州-武汉,19091.228800000004,15858.0964,route_1
郑州-呼和浩特,7964.346200000001,946.3340000000001,route_1
洛阳-北京,7733.844800000001,1784.5166000000002,route_1
郑州-成都,20368.4704,5690.045600000001,route_1
广州-西安,9543.758600000001,37914.195400000004,route_1
汕头-长沙,3203.337,7577.457600000001,route_1
广州-石家庄,5343.8261999999995,18767.848,route_1
西安-西安,29983.554200000002,29983.554200000002,route_1
天津-武汉,3715.5358000000006,10929.7864,route_1
哈尔滨-北京,9402.5518,5226.385200000001,route_1
徐州-东莞,8023.024600000001,1609.007,route_1
合肥-苏州,6766.782000000001,4600.246,route_1
济南-北京,22898.3744,6005.82,route_1
嘉兴-上海,7657.5042,2330.6758,route_1
宁波-上海,10495.6262,4365.116,route_1
南昌-昆明,6614.5524000000005,1668.4044000000001,route_1
福州-北京,8284.3948,2704.8658000000005,route_1
厦门-郑州,3542.4534000000003,6705.8550000000005,route_1
厦门-成都,6492.435600000001,2561.2540000000004,route_1
泉州-东莞,8405.168000000001,1870.7714,route_1
长沙-泉州,4845.7492,7195.6242,route_1
武汉-东莞,9311.2492,4703.3422,route_1
郑州-宁波,6632.963200000001,8079.2286,route_1
广州-泉州,5233.7658,31767.545200000004,route_1
中山-长沙,3788.3036,9246.5884,route_1
成都-长沙,6933.535000000001,18697.6388,route_1
西安-南昌,9426.2334,9429.0224,route_1
西安-太原,10940.9628,3654.222,route_1
西安-石家庄,5150.9894,14139.19,route_1
西安-兰州,8723.6398,3863.097,route_1
西安-金华,4052.1630000000005,19740.0724,route_1
太原-济南,3250.2292,8444.7934,route_1
南宁-南昌,4803.3718,7049.662000000001,route_1
上海-常州,3529.8936,12074.228000000001,route_1
义乌-青岛,16218.256200000002,211.50300000000001,route_1
义乌-厦门,12288.373800000001,675.1634,route_1
义乌-汕头,12116.3426,123.94160000000001,route_1
义乌-湛江,7380.839800000001,177.9516,route_1
义乌-南宁,14127.959,616.2842,route_1
义乌-昆明,11068.3652,279.5256,route_1
上海-苏州,7418.3878,16668.561,route_1
义乌-衡阳,8538.614800000001,440.6358,route_1
义乌-深圳,18303.0272,331.3018,route_1
南京-无锡,7905.6058,6469.5026,route_1
台州-杭州,7774.4048,4749.1508,route_1
金华-宁波,14841.357,3799.3634,route_1
福州-泉州,3671.9286,13646.7484,route_1
汕头-广州,8820.0494,8250.332600000002,route_1
昆明-大理州,7118.8598,3402.4588000000003,route_1
昆明-昆明,13594.1218,13594.1218,route_1
石家庄-石家庄,10430.092800000002,10430.092800000002,route_1
北京-成都,5763.068800000001,11649.152000000002,route_1
沈阳-哈尔滨,10201.036800000002,9958.511400000001,route_1
沈阳-济南,4633.9288,13582.9676,route_1
南京-贵阳,6446.2698,638.1262,route_1
常州-郑州,10029.261,4837.657,route_1
常州-广州,14558.980400000002,2221.079,route_1
徐州-信阳,7213.856400000001,1063.304,route_1
徐州-漯河,6440.604800000001,1688.7316,route_1
徐州-中山,7631.4676,1308.7526000000003,route_1
徐州-福州,10141.409,2081.3472,route_1
徐州-武汉,17781.0308,5668.93,route_1
徐州-西安,17881.290800000002,2873.4732000000004,route_1
徐州-昆明,8380.1798,604.1806000000001,route_1
常州-长沙,7275.3784000000005,3695.6102,route_1
合肥-南宁,8195.727600000002,2999.3858,route_1
蚌埠-济南,9449.0248,3120.8382,route_1
芜湖-广州,6664.8758,1400.6576000000002,route_1
济南-西安,15923.513200000001,8112.549600000001,route_1
杭州-哈尔滨,7239.838400000001,2683.8122000000003,route_1
杭州-常州,3782.8070000000002,6598.963000000001,route_1
杭州-福州,6796.9614,4536.8844,route_1
杭州-长沙,9135.682200000001,9466.4464,route_1
宁波-成都,8975.3706,2781.7690000000002,route_1
金华-太原,11521.769,446.55620000000005,route_1
金华-中山,9820.532200000001,941.9284,route_1
金华-汕头,8181.529,503.99,route_1
金华-南宁,13924.486200000001,1763.9886000000001,route_1
金华-乌鲁木齐,6584.300800000001,203.41080000000002,route_1
南昌-合肥,5533.680600000001,9297.9778,route_1
福州-武汉,6030.104,12180.4482,route_1
泉州-广州,31767.545200000004,5233.7658,route_1
长沙-太原,6610.665000000001,1520.8432,route_1
长沙-济南,12601.622000000001,7819.033600000001,route_1
长沙-武汉,16983.9736,23212.9292,route_1
长沙-信阳,6436.593400000001,2530.338,route_1
长沙-西安,16502.0884,12995.7228,route_1
武汉-南昌,14079.368800000002,11093.276600000001,route_1
武汉-沈阳,14388.8906,2343.1810000000005,route_1
武汉-徐州,5668.93,17781.0308,route_1
武汉-西安,17666.5574,13953.503400000001,route_1
郑州-青岛,10519.548400000001,2115.8184,route_1
郑州-厦门,6705.8550000000005,3542.4534000000003,route_1
郑州-汕头,7577.589000000001,1619.0702,route_1
郑州-太原,14460.012200000001,2164.8898,route_1
漯河-郑州,6052.3948,9378.885000000002,route_1
广州-厦门,7795.4214,17708.1862,route_1
广州-成都,14336.162200000002,13246.048000000003,route_1
广州-沈阳,6652.8416,4393.875,route_1
成都-杭州,5086.3906,10419.8408,route_1
石家庄-上海,10742.7062,4291.698600000001,route_1
长春-沈阳,8880.344400000002,8479.867,route_1
合肥-上海,19089.875,4827.8566,route_1
济南-南京,5046.9956,9262.386,route_1
杭州-苏州,7406.343400000001,7147.626200000001,route_1
金华-泉州,6807.3818,2062.0018,route_1
南昌-上海,12657.409599999999,5741.891200000001,route_1
福州-上海,7094.784,7339.1814,route_1
厦门-泉州,5276.84,9163.8814,route_1
厦门-深圳,6817.222000000001,1965.3118,route_1
长沙-苏州,7367.0752,5202.8498,route_1
长沙-深圳,15786.858200000002,4556.847,route_1
长沙-东莞,11397.929200000002,4700.7762,route_1
衡阳-长沙,7028.068000000001,11816.004,route_1
武汉-泉州,5596.038200000001,7073.9858,route_1
郑州-东莞,8600.432,3876.4054000000006,route_1
广州-北京,11533.401600000001,5127.902800000001,route_1
广州-杭州,5874.852200000001,17047.399,route_1
西安-北京,18352.3568,5539.856400000001,route_1
西安-沈阳,9444.126,4135.0708,route_1
西安-哈尔滨,8416.0196,3039.8468000000003,route_1
西安-济南,8112.549600000001,15923.513200000001,route_1
西安-长沙,12995.7228,16502.0884,route_1
西安-贵阳,7555.801600000001,1203.2292,route_1
太原-北京,7467.645200000001,4283.2742,route_1
南宁-贵阳,6770.377,1271.1204,route_1
南宁-长沙,8416.3444,14584.348000000002,route_1
南宁-柳州,8890.9258,5957.8544,route_1
深圳-广州,14758.654600000002,17425.0184,route_1
上海-徐州,3335.1006000000007,19727.8402,route_1
上海-福州,7339.1814,7094.784,route_1
上海-西安,7897.312800000001,18787.335000000003,route_1
义乌-长春,12792.363800000001,271.17060000000004,route_1
义乌-徐州,14001.057200000001,1335.0002,route_1
义乌-合肥,17221.1042,1011.9914000000001,route_1
义乌-长沙,27066.894800000002,1568.4766,route_1
义乌-武汉,28776.618000000002,1425.5218,route_1
深圳-长沙,4556.847,15786.858200000002,route_1
东莞-郑州,3876.4054000000006,8600.432,route_1
义乌-东莞,14609.712800000001,348.8002,route_1
上海-东莞,45334.3052,25559.645000000004,route_2
上海-中山,43353.2874,21394.9528,route_2
上海-乌鲁木齐,42262.246,4532.6648000000005,route_2
上海-侯马,31137.914600000004,5492.810600000001,route_2
上海-保定,36025.3694,14939.569200000002,route_2
上海-信阳,37851.705400000006,15598.588000000002,route_2
上海-兰州,45457.644400000005,4787.589,route_2
上海-内江,6965.9954,2946.3650000000002,route_2
上海-包头,13377.075,526.2262000000001,route_2
上海-南充,39156.749200000006,4868.3176,route_2
上海-南宁,53459.24340000001,30283.709600000002,route_2
上海-南昌,50736.485,44589.8182,route_2
上海-厦门,39783.5898,38169.66,route_2
上海-合肥,44971.671,40949.631,route_2
上海-呼和浩特,48175.789000000004,4561.0222,route_2
上海-哈尔滨,50551.817200000005,19805.323600000003,route_2
上海-唐山,28902.476000000002,3154.6524000000004,route_2
上海-大理州,19663.7716,3759.4826000000003,route_2
上海-大连,29583.822600000003,2458.304,route_2
上海-天津,41073.307,25830.08,route_2
上海-太原,47929.921200000004,10393.088,route_2
上海-安庆,32864.5958,46851.72,route_2
上海-宝鸡,10055.5234,9309.124600000001,route_2
上海-常德,28649.5302,8836.343,route_2
上海-廊坊,19699.5494,8112.447800000001,route_2
上海-拉萨,8204.1594,432.8758,route_2
上海-昆明,52031.656200000005,16154.5948,route_2
上海-柳州,37608.1362,4031.7044000000005,route_2
上海-汕头,42803.2954,10078.548,route_2
上海-泉州,32965.2574,37846.3884,route_2
上海-洛阳,32232.266,30168.365400000002,route_2
上海-济南,47637.8358,41010.605200000005,route_2
上海-济宁,29949.4716,13378.089200000002,route_2
上海-海口,36886.1278,2097.9258,route_2
上海-深圳,56423.2234,24019.446200000002,route_2
上海-湛江,31566.377400000005,10510.1348,route_2
上海-漯河,35150.5808,25370.577200000003,route_2
上海-潍坊,32049.770000000004,10960.717200000001,route_2
上海-烟台,33498.185,9180.398000000001,route_2
上海-石家庄,47871.5454,46084.698800000006,route_2
上海-荆州,12945.9148,7679.1778,route_2
上海-蚌埠,42325.677,44854.7806,route_2
上海-衡阳,35805.0552,21590.4972,route_2
上海-襄阳,27173.8784,13815.370600000002,route_2
上海-西宁,8886.9588,1241.7812000000001,route_2
上海-贵阳,52720.29920000001,9712.9388,route_2
上海-赣州,28558.220200000003,14123.4868,route_2
上海-郑州,36660.9518,36055.926400000004,route_2
上海-重庆,51353.758400000006,43684.3052,route_2
上海-银川,34972.128600000004,1954.0512,route_2
上海-锦州,22931.2438,1572.2252,route_2
上海-长春,51667.64600000001,12151.565200000001,route_2
上海-长沙,32979.277400000006,30640.482600000003,route_2
上海-阿克苏,10895.0274,766.6742,route_2
上海-青岛,50397.8248,14708.760600000001,route_2
上海-鹰潭,17848.4556,6015.573200000001,route_2
北京-东莞,17072.725000000002,21840.732600000003,route_2
北京-中山,16915.3014,16255.734800000002,route_2
北京-临沂,14984.1434,12362.4334,route_2
北京-义乌,3288.92,26064.046800000004,route_2
北京-乌鲁木齐,18047.416400000002,3623.2366,route_2
北京-侯马,19825.487,7254.7588000000005,route_2
北京-信阳,19327.4248,17950.1166,route_2
北京-兰州,17622.8262,3827.1110000000003,route_2
北京-南京,14610.734400000001,31955.1778,route_2
北京-南充,11359.716800000002,4102.9574,route_2
北京-南宁,18775.013,22837.249400000004,route_2
北京-南昌,16422.557200000003,36521.547600000005,route_2
北京-南通,7799.556800000001,23824.738400000002,route_2
北京-厦门,13859.463600000003,21736.737,route_2
北京-台州,7094.5905999999995,26720.7642,route_2
北京-合肥,10021.679600000001,22731.614,route_2
北京-哈尔滨,18083.7892,20779.482000000004,route_2
北京-嘉兴,7580.224400000001,16802.7166,route_2
北京-大连,12983.316600000002,3191.4268,route_2
北京-宁波,10400.1512,31293.6078,route_2
北京-安庆,6620.666200000001,26650.644800000002,route_2
北京-宝鸡,3768.3706,7032.8604000000005,route_2
北京-常州,11226.036800000002,26443.153200000004,route_2
北京-徐州,7969.4782000000005,28535.964600000003,route_2
北京-扬州,4662.866400000001,15815.2998,route_2
北京-无锡,10694.678600000001,22450.4718,route_2
北京-昆明,17962.1582,10354.4888,route_2
北京-杭州,12326.038400000001,26557.2786,route_2
北京-柳州,7245.5062,2234.4272,route_2
北京-汕头,13684.603600000002,9971.842,route_2
北京-泉州,9745.91,25277.8764,route_2
北京-洛阳,10790.463600000001,25681.3482,route_2
北京-海口,11651.346000000001,1477.5608,route_2
北京-深圳,23883.245600000002,11763.7142,route_2
北京-温州,11689.8286,27875.0386,route_2
北京-湖州,4233.8086,19078.291400000002,route_2
北京-湛江,8872.5992,7135.7632,route_2
北京-漯河,17902.6914,27162.722400000002,route_2
北京-盐城,6118.848,11522.904400000001,route_2
北京-福州,21581.128000000004,24929.5296,route_2
北京-芜湖,7197.8108,21181.9424,route_2
北京-苏州,21921.697200000002,28629.984000000004,route_2
北京-蚌埠,12504.461000000001,30980.501200000002,route_2
北京-衡阳,9415.466,16966.058800000003,route_2
北京-襄阳,6827.6322,10614.7384,route_2
北京-贵阳,14886.380000000001,5292.104600000001,route_2
北京-赣州,5883.7948,14991.6656,route_2
北京-连云港,4662.6036,13984.818200000002,route_2
北京-郑州,17558.753,28647.277000000002,route_2
北京-重庆,17662.823600000003,25152.0184,route_2
北京-金华,9799.1316,34743.1272,route_2
北京-银川,14131.554,2124.0420000000004,route_2
北京-锦州,11740.4842,3358.0558,route_2
北京-长春,17584.1354,21532.4758,route_2
北京-长沙,15664.8256,28194.220200000003,route_2
广州-临沂,6863.154600000001,5616.4422,route_2
广州-义乌,3693.7012,15860.312600000001,route_2
广州-乌鲁木齐,17927.687,2517.8328,route_2
广州-侯马,10247.991,3680.7324000000003,route_2
广州-保定,7435.692800000001,10103.806400000001,route_2
广州-信阳,13067.2608,11827.7828,route_2
广州-兰州,13638.1528,4015.8522000000003,route_2
广州-南京,18452.128200000003,38123.3674,route_2
广州-南充,11328.399200000002,5138.236200000001,route_2
广州-南昌,24557.2958,34821.7488,route_2
广州-南通,7176.7572,32211.5576,route_2
广州-台州,8486.0354,36239.69560000001,route_2
广州-合肥,17755.1848,36098.7424,route_2
广州-呼和浩特,11660.945600000001,3075.7014,route_2
广州-哈尔滨,25113.3174,12083.4732,route_2
广州-嘉兴,8016.2538,12949.259000000002,route_2
广州-天津,21828.4782,13932.3258,route_2
广州-太原,18303.6472,7561.127000000001,route_2
广州-宁波,15404.0504,37867.44380000001,route_2
广州-安庆,6196.539600000001,30654.006600000004,route_2
广州-常州,10564.6852,38388.377,route_2
广州-常德,8211.510400000001,6172.7886,route_2
广州-徐州,13988.862000000001,21679.000600000003,route_2
广州-扬州,4414.983200000001,12351.450400000002,route_2
广州-无锡,9826.430400000001,13057.289200000001,route_2
广州-昆明,25290.743400000003,13548.9998,route_2
广州-杭州,22426.4136,30083.909400000004,route_2
广州-洛阳,9134.4256,22209.005,route_2
广州-济南,25790.3352,36098.9978,route_2
广州-济宁,6228.777,7672.647600000001,route_2
广州-温州,13902.151000000002,28700.9862,route_2
广州-湖州,4497.412600000001,20145.4828,route_2
广州-漯河,11475.3654,18874.060800000003,route_2
广州-潍坊,6850.456,6099.046400000001,route_2
广州-盐城,5596.4398,8363.1126,route_2
广州-石家庄,22120.9652,43603.2388,route_2
广州-福州,20333.766,25677.0518,route_2
广州-芜湖,6275.3518,17817.433200000003,route_2
广州-苏州,20184.6752,23211.024800000003,route_2
广州-蚌埠,10147.0046,34493.298,route_2
广州-衡阳,13784.462000000001,24220.036600000003,route_2
广州-襄阳,6279.564,9281.3844,route_2
广州-贵阳,24191.012000000002,7768.626,route_2
广州-连云港,4135.0634,10274.855800000001,route_2
广州-郑州,16754.516,22213.8446,route_2
广州-重庆,19257.292400000002,32323.760200000004,route_2
广州-金华,11180.9694,14210.395800000002,route_2
广州-银川,6895.059800000001,1305.3982,route_2
广州-长春,17520.201,7287.467200000001,route_2
广州-长沙,10750.312600000001,20685.4348,route_2
广州-青岛,15676.6044,7006.503600000001,route_2
成都-东莞,8338.3974,11479.946800000002,route_2
成都-中山,7136.9458,8886.4804,route_2
成都-兰州,6544.7374,1674.9818,route_2
成都-南京,6159.8892,14712.5166,route_2
成都-南宁,4800.9446,8797.0498,route_2
成都-厦门,5691.2282000000005,10415.463,route_2
成都-天津,8624.1062,8741.401,route_2
成都-太原,6648.746000000001,3682.7728,route_2
成都-宁波,5603.666800000001,18684.8532,route_2
成都-常州,3691.3286000000003,18974.8908,route_2
成都-徐州,3982.3008000000004,7587.9844,route_2
成都-无锡,3581.531,6956.125600000001,route_2
成都-杭州,9956.409000000001,15418.057400000002,route_2
成都-汕头,5021.591,6432.4654,route_2
成都-泉州,4236.8928000000005,16960.726000000002,route_2
成都-济南,4757.724200000001,8322.8922,route_2
成都-海口,7426.7974,998.5044,route_2
成都-深圳,11394.8228,9135.9302,route_2
成都-温州,5069.812000000001,13206.665,route_2
成都-漯河,3572.3876,11993.5466,route_2
成都-石家庄,6815.513800000001,16830.839,route_2
成都-福州,9759.1814,12065.6028,route_2
成都-苏州,7276.082600000001,13525.818800000001,route_2
成都-衡阳,4773.7078,13023.8868,route_2
成都-郑州,3916.0558000000005,7865.2068,route_2
成都-金华,4091.967,8698.4804,route_2
成都-长春,9324.5974,4122.0326000000005,route_2
成都-长沙,6497.2428,8741.5472,route_2
武汉-东莞,29258.4514,14498.5614,route_2
武汉-中山,26581.749600000003,10584.687600000001,route_2
武汉-临沂,14214.7098,7381.752200000001,route_2
武汉-义乌,6726.321,21587.3482,route_2
武汉-乌鲁木齐,16728.608,2876.8276,route_2
武汉-侯马,22021.377,4048.3450000000003,route_2
武汉-保定,15580.432600000002,14071.120200000001,route_2
武汉-兰州,21246.2858,2570.3974000000003,route_2
武汉-包头,7932.317000000001,247.2262,route_2
武汉-南京,20365.463000000003,25551.935000000005,route_2
武汉-南充,20953.2038,3342.5358,route_2
武汉-南宁,24071.3992,16240.944000000001,route_2
武汉-南通,13093.315000000002,29762.5358,route_2
武汉-厦门,29204.843,24174.969200000003,route_2
武汉-台州,13860.777600000001,27711.8408,route_2
武汉-呼和浩特,27454.7356,3267.7970000000005,route_2
武汉-哈尔滨,26541.2118,9300.653000000002,route_2
武汉-唐山,12664.125800000002,1937.0784,route_2
武汉-嘉兴,15031.050400000002,13899.6812,route_2
武汉-大理州,10148.8516,2248.4398,route_2
武汉-大连,12880.235200000001,1212.0478,route_2
武汉-天津,22521.209400000003,16102.6104,route_2
武汉-太原,25154.180000000004,7727.3692,route_2
武汉-宁波,21569.1558,28105.2726,route_2
武汉-常州,15589.251200000002,31639.4876,route_2
武汉-廊坊,8802.2734,6494.366800000001,route_2
武汉-徐州,12609.984400000001,23605.088600000003,route_2
武汉-扬州,7891.330400000001,12733.670600000001,route_2
武汉-无锡,17549.9418,15126.0766,route_2
武汉-昆明,22939.547000000002,9570.184799999999,route_2
武汉-杭州,21304.756,21967.862,route_2
武汉-柳州,21747.702400000002,3235.2968,route_2
武汉-汕头,22229.131400000002,7412.683000000001,route_2
武汉-泉州,16613.1454,23185.020600000003,route_2
武汉-洛阳,19789.771200000003,21948.036400000005,route_2
武汉-济南,16998.2416,20873.347800000003,route_2
武汉-济宁,13498.5598,9485.320800000001,route_2
武汉-海口,13806.110600000002,1492.2304,route_2
武汉-淮安,5093.833200000001,6634.423400000001,route_2
武汉-深圳,22983.092200000003,10292.4606,route_2
武汉-温州,22755.5436,27128.954400000002,route_2
武汉-湖州,8007.179800000001,18180.9594,route_2
武汉-湛江,18237.8038,7745.3386,route_2
武汉-潍坊,15024.078800000001,6302.063,route_2
武汉-烟台,12582.222000000002,4882.191400000001,route_2
武汉-盐城,10579.818400000002,8542.4476,route_2
武汉-石家庄,28760.1264,28162.0744,route_2
武汉-福州,19219.3354,13941.305400000001,route_2
武汉-芜湖,15213.2836,19706.684800000003,route_2
武汉-苏州,23349.985800000002,15928.141800000001,route_2
武汉-贵阳,20301.908000000003,5859.1166,route_2
武汉-赣州,14532.718,11025.093,route_2
武汉-连云港,7584.1738000000005,9456.7376,route_2
武汉-郑州,16492.952400000002,19534.2372,route_2
武汉-重庆,19604.6398,15093.447800000002,route_2
武汉-金华,15183.349400000001,20710.621,route_2
武汉-银川,18080.4496,1124.7492000000002,route_2
武汉-锦州,11752.5952,855.0240000000001,route_2
武汉-长春,25502.3158,6131.933400000001,route_2
武汉-青岛,26023.873600000003,8256.1142,route_2
沈阳-天津,4829.2326,8374.1826,route_2
沈阳-杭州,4524.5106000000005,8829.5768,route_2
沈阳-济南,4159.2012,6713.166200000001,route_2
沈阳-苏州,3665.8694,9361.408800000001,route_2
沈阳-郑州,5543.210800000001,7809.5506000000005,route_2
沈阳-长沙,3766.9178,10358.2448,route_2
沈阳-青岛,7140.563000000001,5267.178400000001,route_2
西安-东莞,5553.212,8962.0992,route_2
西安-中山,5136.984200000001,10000.5714,route_2
西安-临沂,6992.027400000001,5923.8616,route_2
西安-保定,8528.529400000001,16425.7478,route_2
西安-信阳,4339.2626,8884.702800000001,route_2
西安-南京,4900.679,17970.257800000003,route_2
西安-南充,8742.8612,2116.2126000000003,route_2
西安-南宁,6039.0466,6629.462600000001,route_2
西安-南昌,6014.901400000001,17783.842,route_2
西安-南通,5051.5946,25313.8078,route_2
西安-厦门,3691.6608000000006,10133.1086,route_2
西安-合肥,4724.3736,22674.249600000003,route_2
西安-哈尔滨,8627.406,8465.562000000002,route_2
西安-嘉兴,5918.065200000001,9809.787,route_2
西安-天津,8090.1274,12123.269800000002,route_2
西安-太原,7612.8486,8772.0542,route_2
西安-宁波,3841.193,13759.2952,route_2
西安-安庆,4786.3444,15810.175200000001,route_2
西安-廊坊,4472.3476,6435.7504,route_2
西安-徐州,3623.1126,18896.6366,route_2
西安-无锡,7222.474200000001,11758.074200000001,route_2
西安-杭州,7047.019200000001,19099.4218,route_2
西安-柳州,8165.3918,1355.7216,route_2
西安-汕头,4002.1718,6974.613200000001,route_2
西安-泉州,7759.157800000001,24183.7184,route_2
西安-济南,4335.7,15160.0,route_2
西安-济宁,6617.111000000001,7213.130000000001,route_2
西安-深圳,8180.4482,9885.3068,route_2
西安-温州,8323.6038,15350.5854,route_2
西安-湖州,3296.4172000000003,11862.5362,route_2
西安-湛江,6905.1230000000005,3611.0710000000004,route_2
西安-漯河,3963.6892000000003,8966.1976,route_2
西安-潍坊,7706.137000000001,6489.289400000001,route_2
西安-盐城,3992.5028,6687.0028,route_2
西安-石家庄,7542.3294000000005,24731.776400000002,route_2
西安-福州,5416.6412,8911.0818,route_2
西安-芜湖,5200.7326,11983.042000000001,route_2
西安-苏州,6024.9646,13403.523400000002,route_2
西安-衡阳,8483.9256,9309.4022,route_2
西安-贵阳,6840.6556,3018.4684,route_2
西安-赣州,5057.120800000001,7491.064,route_2
西安-重庆,7224.8394,15318.9634,route_2
西安-长春,6546.9166000000005,7319.766600000001,route_2
西安-长沙,8992.715400000001,20136.2608,route_2
西安-青岛,5212.442,7035.4486,route_2
东莞-上海,25559.645000000004,45334.3052,route_2
东莞-北京,21840.732600000003,17072.725000000002,route_2
东莞-成都,11479.946800000002,8338.3974,route_2
东莞-武汉,14498.5614,29258.4514,route_2
东莞-沈阳,7693.5374,2304.2274,route_2
东莞-西安,8962.0992,5553.212,route_2
中山-上海,21394.9528,43353.2874,route_2
中山-北京,16255.734800000002,16915.3014,route_2
中山-成都,8886.4804,7136.9458,route_2
中山-武汉,10584.687600000001,26581.749600000003,route_2
中山-西安,10000.5714,5136.984200000001,route_2
临沂-北京,12362.4334,14984.1434,route_2
临沂-广州,5616.4422,6863.154600000001,route_2
临沂-武汉,7381.752200000001,14214.7098,route_2
临沂-西安,5923.8616,6992.027400000001,route_2
义乌-北京,26064.046800000004,3288.92,route_2
义乌-广州,15860.312600000001,3693.7012,route_2
义乌-成都,9124.3772,1437.4940000000001,route_2
义乌-武汉,21587.3482,6726.321,route_2
义乌-沈阳,7513.1364,850.0234,route_2
义乌-西安,14561.360400000001,2607.2412,route_2
乌鲁木齐-上海,4532.6648000000005,42262.246,route_2
乌鲁木齐-北京,3623.2366,18047.416400000002,route_2
侯马-上海,5492.810600000001,31137.914600000004,route_2
侯马-北京,7254.7588000000005,19825.487,route_2
侯马-广州,3680.7324000000003,10247.991,route_2
侯马-武汉,4048.3450000000003,22021.377,route_2
保定-上海,14939.569200000002,36025.3694,route_2
保定-广州,10103.806400000001,7435.692800000001,route_2
保定-成都,8983.5942,2307.5818000000004,route_2
保定-武汉,14071.120200000001,15580.432600000002,route_2
保定-沈阳,6583.180200000001,2702.9568000000004,route_2
保定-西安,16425.7478,8528.529400000001,route_2
信阳-上海,15598.588000000002,37851.705400000006,route_2
信阳-北京,17950.1166,19327.4248,route_2
信阳-广州,11827.7828,13067.2608,route_2
信阳-西安,8884.702800000001,4339.2626,route_2
兰州-上海,4787.589,45457.644400000005,route_2
兰州-北京,3827.1110000000003,17622.8262,route_2
兰州-广州,4015.8522000000003,13638.1528,route_2
南京-北京,31955.1778,14610.734400000001,route_2
南京-广州,38123.3674,18452.128200000003,route_2
南京-成都,14712.5166,6159.8892,route_2
南京-武汉,25551.935000000005,20365.463000000003,route_2
南京-沈阳,15227.559000000001,2953.8002000000006,route_2
南京-西安,17970.257800000003,4900.679,route_2
南充-上海,4868.3176,39156.749200000006,route_2
南充-北京,4102.9574,11359.716800000002,route_2
南充-广州,5138.236200000001,11328.399200000002,route_2
南充-武汉,3342.5358,20953.2038,route_2
南宁-上海,30283.709600000002,53459.24340000001,route_2
南宁-北京,22837.249400000004,18775.013,route_2
南宁-成都,8797.0498,4800.9446,route_2
南宁-武汉,16240.944000000001,24071.3992,route_2
南宁-沈阳,7732.5632000000005,2750.1266000000005,route_2
南宁-西安,6629.462600000001,6039.0466,route_2
南昌-上海,44589.8182,50736.485,route_2
南昌-北京,36521.547600000005,16422.557200000003,route_2
南昌-广州,34821.7488,24557.2958,route_2
南昌-沈阳,12694.8632,2445.6674000000003,route_2
