收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
洛阳,临沂,1,洛阳-西安-临沂,1339.0,37,360,397,0.11120017822720413,8.304718314204938e-05
洛阳,连云港,1,洛阳-西安-连云港,1411.0,18,163,181,0.053424441183453734,3.7862821533276924e-05
漯河,成都,0,漯河-成都,1290.0,64,1679,1743,0.4703503775299843,0.0
漯河,青岛,1,漯河-武汉-青岛,1530.0,30,741,771,0.2467630948359086,0.00016128306852020169
漯河,中山,1,漯河-武汉-中山,1436.0,26,526,552,0.16581656613494852,0.00011547114633352962
漯河,嘉兴,1,漯河-武汉-嘉兴,1133.0,14,332,346,0.08200501420901742,7.237865331775588e-05
漯河,无锡,1,漯河-武汉-无锡,1075.0,13,331,344,0.07735730056909285,7.196027959915615e-05
漯河,台州,1,漯河-武汉-台州,1237.0,12,269,281,0.07271272473205778,5.878150746326417e-05
漯河,泉州,1,漯河-武汉-泉州,1332.0,17,397,414,0.1153556751871961,8.660335975014722e-05
信阳,上海,0,信阳-上海,784.0,83,1286,1369,0.22451941933911596,0.0
信阳,青岛,1,信阳-武汉-青岛,1369.0,33,473,506,0.14490666605305189,0.00010584855080573549
信阳,包头,1,信阳-武汉-包头,1793.0,13,146,159,0.059636454157222754,3.3260710628679724e-05
信阳,宁波,1,信阳-武汉-宁波,1122.0,24,312,336,0.07886177246117754,7.028678472475716e-05
信阳,长沙,0,信阳-长沙,543.0,54,735,789,0.08962129856926647,0.0
信阳,襄阳,1,信阳-武汉-襄阳,517.0,12,147,159,0.017195787395027418,3.3260710628679724e-05
广州,太原,0,广州-太原,1864.0,125,1241,1366,0.5326366016339585,0.0
广州,保定,0,广州-保定,1984.0,58,528,586,0.24320566310665498,0.0
广州,无锡,0,广州-无锡,1458.0,57,591,648,0.19763639767677074,0.0
汕头,上海,0,汕头-上海,1281.0,38,391,429,0.11495842934138563,0.0
汕头,盐城,1,汕头-广州-盐城,2045.0,8,54,62,0.026522801890630835,1.2969585276592094e-05
汕头,芜湖,1,汕头-广州-芜湖,1686.0,11,72,83,0.029273190716705557,1.7362509321889416e-05
汕头,济宁,1,汕头-广州-济宁,2114.0,15,96,111,0.04908653328215228,2.3219741382285847e-05
汕头,湖州,1,汕头-广州-湖州,1748.0,6,42,48,0.017551614242696502,1.004096924639388e-05
广州,南通,0,广州-南通,1517.0,41,405,446,0.14153206363882634,0.0
湛江,南京,1,湛江-广州-南京,1774.0,10,223,233,0.0864657147967279,4.874053821687029e-05
湛江,宁波,1,湛江-广州-宁波,1775.0,10,244,254,0.09431189551534752,5.313346226216761e-05
湛江,成都,0,湛江-成都,1575.0,25,690,715,0.23557055192906892,0.0
湛江,昆明,1,湛江-广州-昆明,1804.0,17,423,440,0.1660441614378668,9.20422180919439e-05
湛江,南通,1,湛江-广州-南通,1934.0,5,98,103,0.0416704407462532,2.1546246507886867e-05
湛江,深圳,1,湛江-广州-深圳,561.0,27,727,754,0.08848478636269026,0.00015772689191210387
中山,福州,1,中山-广州-福州,958.0,70,940,1010,0.20240502132137064,0.0002112787278928712
中山,东莞,0,中山-东莞,91.0,95,1410,1505,0.02864918631541404,0.0
中山,北京,0,中山-北京,2221.0,111,1174,1285,0.5970161586389466,0.0
中山,深圳,0,中山-深圳,124.0,158,2370,2528,0.06557422315844963,0.0
中山,大连,1,中山-广州-大连,2345.0,14,173,187,0.09173157560588359,3.911794268907616e-05
中山,常州,0,中山-常州,1523.0,23,290,313,0.09971916664138993,0.0
中山,合肥,0,中山-合肥,1291.0,32,397,429,0.11585584096778209,0.0
中山,青岛,1,中山-广州-青岛,2064.0,36,432,468,0.20206446511443044,9.789945015234034e-05
中山,嘉兴,1,中山-广州-嘉兴,1433.0,15,195,210,0.06295060156911063,4.3929240452973226e-05
中山,温州,1,中山-广州-温州,1267.0,23,334,357,0.09461919101165903,7.467970877005448e-05
中山,漯河,1,中山-广州-漯河,1424.0,26,303,329,0.09800320683455306,6.882247670965805e-05
中山,信阳,1,中山-广州-信阳,1256.0,28,331,359,0.09432319160574971,7.509808248865423e-05
贵阳,太原,1,贵阳-北京-太原,2607.0,6,159,165,0.08998277346213665,3.4515831784478965e-05
贵阳,上海,0,贵阳-上海,1829.0,19,464,483,0.18479713581352247,0.0
贵阳,重庆,0,贵阳-重庆,391.0,18,499,517,0.042286496046891324,0.0
贵阳,东莞,1,贵阳-成都-东莞,2278.0,14,299,313,0.14915315929683928,6.54754869608601e-05
贵阳,中山,1,贵阳-成都-中山,2298.0,10,234,244,0.11729358225175011,5.104159366916889e-05
贵阳,昆明,1,贵阳-成都-昆明,1487.0,23,595,618,0.19223561134336664,0.0001292774790473212
贵阳,兰州,2,贵阳-成都-西安-兰州,2070.0,8,169,177,0.07664397337888029,7.405214819215487e-05
贵阳,银川,1,贵阳-成都-银川,1961.0,4,100,104,0.0426624048330532,2.175543336718674e-05
海口,汕头,1,海口-广州-汕头,1015.0,5,73,78,0.016561323650770905,1.6316575025390054e-05
成都,昆明,0,成都-昆明,847.0,101,2639,2740,0.4854766793259581,0.0
成都,大理州,0,成都-大理州,1009.0,25,589,614,0.1295966981946128,0.0
成都,拉萨,1,成都-西安-拉萨,3593.0,15,675,690,0.5186097859704649,0.00014433893291691203
成都,潍坊,0,成都-潍坊,1882.0,22,518,540,0.21259242136927442,0.0
成都,南昌,0,成都-南昌,1485.0,57,1407,1464,0.45478059959229483,0.0
成都,无锡,0,成都-无锡,1837.0,25,604,629,0.2417097678758016,0.0
成都,芜湖,0,成都-芜湖,1648.0,15,367,382,0.13169065865620452,0.0
成都,济宁,0,成都-济宁,1562.0,16,376,392,0.12808595069674913,0.0
昆明,哈尔滨,1,昆明-成都-哈尔滨,3946.0,37,700,737,0.6083576425896078,0.00015417071530400605
昆明,天津,1,昆明-成都-天津,2743.0,21,429,450,0.25820979977679764,9.413408668494262e-05
昆明,南宁,0,昆明-南宁,784.0,25,566,591,0.09692547613544013,0.0
昆明,海口,1,昆明-广州-海口,1930.0,17,318,335,0.13524976388033255,7.007759786545728e-05
昆明,徐州,0,昆明-徐州,2193.0,9,187,196,0.0899143693591456,0.0
昆明,嘉兴,1,昆明-成都-嘉兴,2755.0,10,238,248,0.14292482974804488,5.187834110636838e-05
昆明,台州,0,昆明-台州,2264.0,9,199,208,0.09850860228662156,0.0
昆明,金华,0,昆明-金华,2045.0,14,279,293,0.1253416282895941,0.0
昆明,泉州,0,昆明-泉州,2045.0,11,239,250,0.10694678181705981,0.0
昆明,湛江,1,昆明-成都-湛江,2388.0,9,187,196,0.09790949112158673,4.100062442277501e-05
昆明,乌鲁木齐,1,昆明-西安-乌鲁木齐,4114.0,11,228,239,0.20568214265916243,4.999565937266953e-05
西安,苏州,0,西安-苏州,1306.0,65,2766,2831,0.7734236462733884,0.0
西安,温州,0,西安-温州,1614.0,45,1807,1852,0.6252862983653092,0.0
西安,福州,0,西安-福州,1648.0,78,3203,3281,1.131091756678029,0.0
西安,重庆,0,西安-重庆,713.0,82,3274,3356,0.5005481741647954,0.0
西安,潍坊,0,西安-潍坊,1101.0,16,657,673,0.15500181469600444,0.0
西安,东莞,0,西安-东莞,1684.0,78,3166,3244,1.1427660569218363,0.0
南充,贵阳,1,南充-成都-贵阳,871.0,24,493,517,0.09419830705074769,0.00010814960625803409
南充,昆明,1,南充-成都-昆明,1079.0,18,367,385,0.08689935915605654,8.053694083045092e-05
呼和浩特,保定,1,呼和浩特-北京-保定,688.0,5,132,137,0.019717116610168783,2.865859972408253e-05
呼和浩特,哈尔滨,1,呼和浩特-北京-哈尔滨,1759.0,15,461,476,0.17514881030203444,9.95729450267393e-05
呼和浩特,杭州,1,呼和浩特-北京-杭州,1809.0,7,185,192,0.07265645346690612,4.016387698557552e-05
呼和浩特,成都,0,呼和浩特-成都,1743.0,12,370,382,0.1392820497801969,0.0
呼和浩特,福州,1,呼和浩特-北京-福州,2390.0,5,129,134,0.06699418355937717,2.8031039146182914e-05
呼和浩特,贵阳,1,呼和浩特-北京-贵阳,2597.0,4,110,114,0.061931443190601655,2.3847301960185464e-05
锦州,太原,1,锦州-沈阳-太原,1420.0,4,101,105,0.03118976072161099,2.1964620226486613e-05
锦州,北京,0,锦州-北京,465.0,11,362,373,0.036282414811266386,0.0
锦州,青岛,1,锦州-北京-青岛,1136.0,4,92,96,0.022813082127806895,2.008193849278776e-05
锦州,西安,1,锦州-沈阳-西安,1997.0,5,124,129,0.05388925438481806,2.698510484968355e-05
太原,上海,0,太原-上海,1357.0,12,767,779,0.2211320565264731,0.0
太原,广州,0,太原-广州,1870.0,18,1110,1128,0.44125039353277906,0.0
石家庄,喀什,1,石家庄-西安-喀什,4592.0,7,76,83,0.0797286428061162,1.7362509321889416e-05
天津,赣州,1,天津-北京-赣州,1934.0,5,167,172,0.06958559037238399,3.5980139799578073e-05
天津,荆州,1,天津-北京-荆州,1389.0,3,82,85,0.024697646543239447,1.7780883040489162e-05
沈阳,义乌,0,沈阳-义乌,1995.0,27,208,235,0.09807202931126273,0.0
沈阳,荆州,1,沈阳-武汉-荆州,2033.0,6,42,48,0.020413290477918757,1.004096924639388e-05
长春,南通,1,长春-沈阳-南通,1949.0,5,114,119,0.048516917464278726,2.4893236256684826e-05
长春,襄阳,1,长春-沈阳-襄阳,2025.0,4,63,67,0.0283814271355102,1.4015519573091457e-05
哈尔滨,柳州,1,哈尔滨-广州-柳州,3852.0,8,180,188,0.15148810302034446,3.932712954837603e-05
哈尔滨,乌鲁木齐,1,哈尔滨-西安-乌鲁木齐,4929.0,8,248,256,0.2639569995492023,5.355183598076736e-05
芜湖,扬州,1,芜湖-上海-扬州,634.0,9,104,113,0.014986564973961466,2.3638115100885592e-05
芜湖,湖州,1,芜湖-上海-湖州,505.0,9,115,124,0.013099281129358016,2.593917055318419e-05
芜湖,嘉兴,1,芜湖-上海-嘉兴,459.0,16,210,226,0.021699789662612975,4.7276230201771185e-05
芜湖,宝鸡,1,芜湖-上海-宝鸡,1909.0,7,91,98,0.03913509601153875,2.0500312211387504e-05
济南,湖州,0,济南-湖州,835.0,26,302,328,0.05729209702504908,0.0
济南,阿克苏,1,济南-北京-阿克苏,3964.0,19,212,231,0.19154906007114444,4.832216449827055e-05
青岛,南通,1,青岛-北京-南通,1761.0,11,143,154,0.05673022112096962,3.2214776332180365e-05
青岛,义乌,0,青岛-义乌,1032.0,5,60,65,0.014032254521835447,0.0
青岛,南充,1,青岛-北京-南充,2422.0,11,154,165,0.08359734458200804,3.4515831784478965e-05
鹰潭,廊坊,1,鹰潭-武汉-廊坊,1638.0,5,41,46,0.015761811474526793,9.622595527794135e-06
鹰潭,芜湖,1,鹰潭-武汉-芜湖,1017.0,6,48,54,0.011488123939030398,1.1296090402193115e-05
鹰潭,嘉兴,1,鹰潭-武汉-嘉兴,1266.0,7,58,65,0.017213986651786507,1.3597145854491713e-05
鹰潭,襄阳,1,鹰潭-武汉-襄阳,811.0,7,52,59,0.0100093820306396,1.2342024698692478e-05
福州,淮安,1,福州-上海-淮安,1180.0,9,103,112,0.02764613532507115,2.342892824158572e-05
福州,义乌,0,福州-义乌,602.0,16,179,195,0.024556445413212034,0.0
福州,宝鸡,1,福州-上海-宝鸡,2325.0,7,89,96,0.046690506995731546,2.008193849278776e-05
厦门,潍坊,1,厦门-广州-潍坊,2579.0,9,283,292,0.15753192975923638,6.108256291556276e-05
厦门,义乌,0,厦门-义乌,797.0,7,218,225,0.03751243354394963,0.0
厦门,阿克苏,1,厦门-广州-阿克苏,5595.0,7,221,228,0.26685130893447534,4.769460392037093e-05
常德,天津,1,常德-武汉-天津,1530.0,9,133,142,0.0454479370514903,2.9704534020581894e-05
襄阳,呼和浩特,1,襄阳-武汉-呼和浩特,1714.0,8,150,158,0.05665031174071707,3.3051523769379857e-05
漯河,湖州,1,漯河-武汉-湖州,1058.0,7,164,171,0.03784566821081433,3.57709529402782e-05
漯河,鹰潭,1,漯河-武汉-鹰潭,872.0,7,159,166,0.030280216257375144,3.472501864377883e-05
信阳,南通,1,信阳-武汉-南通,1008.0,11,141,152,0.03205077383448927,3.179640261358062e-05
信阳,义乌,0,信阳-义乌,853.0,7,72,79,0.014096474887640507,0.0
信阳,西宁,1,信阳-西安-西宁,1462.0,4,35,39,0.01192741634356013,8.158287512695027e-06
信阳,阿克苏,1,信阳-武汉-阿克苏,4263.0,3,39,42,0.03745407041020497,8.785848090594645e-06
汕头,义乌,0,汕头-义乌,1018.0,4,32,36,0.007666280019621727,0.0
中山,连云港,1,中山-广州-连云港,1750.0,9,114,123,0.04502747146429756,2.5729983693884318e-05
中山,盐城,1,中山-广州-盐城,1705.0,11,151,162,0.057779502407217784,3.388827120657935e-05
中山,济宁,1,中山-广州-济宁,1774.0,13,159,172,0.0638287680044515,3.5980139799578073e-05
中山,义乌,0,中山-义乌,1242.0,9,92,101,0.026240818004294605,0.0
南宁,石家庄,0,南宁-石家庄,2083.0,16,1087,1103,0.4806170593975628,0.0
南宁,大连,1,南宁-广州-大连,2825.0,5,324,329,0.194423496704784,6.882247670965805e-05
南宁,长春,1,南宁-广州-长春,3623.0,10,875,885,0.6707273322504427,0.00018513037048038716
南宁,上海,0,南宁-上海,1902.0,26,2133,2159,0.8590086843924638,0.0
南宁,徐州,0,南宁-徐州,1887.0,10,635,645,0.2546044642567643,0.0
南宁,合肥,0,南宁-合肥,1596.0,15,1016,1031,0.344211956493317,0.0
南宁,衡阳,1,南宁-广州-衡阳,1093.0,13,965,978,0.2236111299960359,0.0002045847483952753
南宁,郑州,0,南宁-郑州,1672.0,21,1526,1547,0.5410793832753014,0.0
柳州,石家庄,1,柳州-广州-石家庄,2360.0,3,90,93,0.045912331879136015,1.9454377914888142e-05
柳州,北京,0,柳州-北京,2134.0,5,193,198,0.08838814203369373,0.0
柳州,青岛,1,柳州-广州-青岛,2483.0,3,79,82,0.04259169967460984,1.7153322462589545e-05
贵阳,台州,0,贵阳-台州,1766.0,6,135,141,0.052088783086824055,0.0
贵阳,赣州,1,贵阳-成都-赣州,2293.0,4,79,83,0.03981223387509243,1.7362509321889416e-05
南充,苏州,1,南充-成都-苏州,2113.0,10,127,137,0.06055562121698639,2.865859972408253e-05
南充,南昌,1,南充-成都-南昌,1717.0,13,158,171,0.06141872619845767,3.57709529402782e-05
南充,南宁,1,南充-成都-南宁,1460.0,16,277,293,0.08948595467129945,6.129174977486265e-05
南充,温州,1,南充-成都-温州,2212.0,6,83,89,0.0411821986166473,1.8617630477688654e-05
大理州,沈阳,1,大理州-成都-沈阳,3562.0,12,392,404,0.30102993150176294,8.451149115714849e-05
大理州,杭州,1,大理州-成都-杭州,2902.0,4,140,144,0.08741667825910512,3.012290773918164e-05
大理州,南昌,1,大理州-成都-南昌,2498.0,4,111,115,0.060093109071074374,2.4056488819485338e-05
大理州,郑州,2,大理州-成都-西安-郑州,2292.0,4,125,129,0.0618498603154747,5.39702096993671e-05
大理州,贵阳,1,大理州-成都-贵阳,1652.0,5,220,225,0.0777547556017626,4.706704334247131e-05
西安,保定,0,西安-保定,941.0,14,539,553,0.10885519353445255,0.0
西安,南通,0,西安-南通,1311.0,21,808,829,0.22734825323742813,0.0
西安,芜湖,0,西安-芜湖,1064.0,21,796,817,0.18184362654706757,0.0
包头,呼和浩特,1,包头-北京-呼和浩特,1204.0,34,769,803,0.20224436581342833,0.00016797704801779762
烟台,青岛,1,烟台-北京-青岛,1385.0,22,547,569,0.16485284227415403,0.00011902732294162746
义乌,湖州,0,义乌-湖州,216.0,133,1088,1221,0.055170105524311175,0.0
义乌,金华,0,义乌-金华,59.0,335,2705,3040,0.03751975508402513,0.0
东莞,广州,0,东莞-广州,65.0,741,3870,4611,0.06269643953506128,0.0
东莞,中山,0,东莞-中山,91.0,188,996,1184,0.02253862896840546,0.0
太原,合肥,0,太原-合肥,1001.0,7,379,386,0.08082687381744054,0.0
太原,信阳,1,太原-北京-信阳,1490.0,7,286,293,0.09132470716454534,6.129174977486265e-05
太原,漯河,1,太原-北京-漯河,1317.0,6,252,258,0.07107876617406647,5.39702096993671e-05
北京,锦州,0,北京-锦州,470.0,11,250,261,0.02566095203031536,0.0
北京,襄阳,0,北京-襄阳,1059.0,12,264,276,0.06114197198360393,0.0
大连,福州,1,大连-沈阳-福州,2847.0,7,81,88,0.05240883898155286,1.840844361838878e-05
上海,金华,0,上海-金华,332.0,48,725,773,0.05368487882328208,0.0
上海,鹰潭,0,上海-鹰潭,625.0,18,271,289,0.03778437646103947,0.0
上海,漯河,0,上海-漯河,812.0,47,710,757,0.12858381542188282,0.0
上海,中山,0,上海-中山,1513.0,69,1048,1117,0.35353018514082984,0.0
上海,大理州,0,上海-大理州,2644.0,19,267,286,0.15818375601281479,0.0
烟台,石家庄,1,烟台-北京-石家庄,1030.0,15,328,343,0.07390362552205196,7.175109273985627e-05
烟台,天津,1,烟台-北京-天津,830.0,17,424,441,0.07656866610953234,9.225140495124377e-05
烟台,杭州,1,烟台-北京-杭州,2005.0,14,355,369,0.15476585191871417,7.718995108165295e-05
烟台,信阳,1,烟台-北京-信阳,1696.0,7,167,174,0.061731878926829575,3.6398513518177816e-05
义乌,哈尔滨,0,义乌-哈尔滨,2530.0,551,4522,5073,2.6848484911874806,0.0
义乌,广州,0,义乌-广州,1165.0,1619,13357,14976,3.6496915016792477,0.0
赣州,广州,0,赣州-广州,427.0,25,2029,2054,0.18346900844382757,0.0
荆州,锦州,1,荆州-武汉-锦州,1806.0,6,60,66,0.024934236881107602,1.3806332713791584e-05
深圳,徐州,0,深圳-徐州,1559.0,93,298,391,0.127513824636564,0.0
深圳,武汉,0,深圳-武汉,1084.0,184,586,770,0.17460408772041758,0.0
深圳,大理州,1,深圳-广州-大理州,1852.0,33,103,136,0.05268831262557749,2.844941286478266e-05
东莞,太原,1,东莞-广州-太原,1929.0,100,536,636,0.2566396432108928,0.0001330428425147189
东莞,南京,1,东莞-广州-南京,1422.0,92,495,587,0.1746112000736338,0.00012279268640902515
东莞,徐州,0,东莞-徐州,1542.0,69,365,434,0.13999370347553508,0.0
东莞,合肥,0,东莞-合肥,1227.0,90,478,568,0.14578985297301594,0.0
东莞,长沙,0,东莞-长沙,720.0,199,1074,1273,0.19173230775989114,0.0
东莞,漯河,1,东莞-广州-漯河,1406.0,64,345,409,0.12029374018782889,8.555742545364785e-05
东莞,兰州,1,东莞-广州-兰州,2324.0,74,395,469,0.22800447241505184,9.81086370116402e-05
贵阳,锦州,2,贵阳-成都-沈阳-锦州,3423.0,3,66,69,0.04940721673745899,2.8867786583382406e-05
昆明,锦州,1,昆明-沈阳-锦州,3471.0,6,110,116,0.08422616028106346,2.426567567878521e-05
兰州,呼和浩特,1,兰州-西安-呼和浩特,1611.0,6,124,130,0.0438100039431723,2.7194291708983426e-05
兰州,广州,0,兰州-广州,2302.0,21,638,659,0.317340230921374,0.0
兰州,阿克苏,1,兰州-西安-阿克苏,3950.0,6,134,140,0.1156803331928295,2.928616030198215e-05
银川,沈阳,1,银川-西安-沈阳,2454.0,8,94,102,0.052361144377632486,2.1337059648586996e-05
呼和浩特,廊坊,1,呼和浩特-北京-廊坊,565.0,3,68,71,0.008391530860814385,1.4852267010290947e-05
呼和浩特,淮安,1,呼和浩特-北京-淮安,1388.0,1,13,14,0.0040649190499151226,2.928616030198215e-06
呼和浩特,台州,1,呼和浩特-北京-台州,2054.0,2,46,48,0.02062415083209303,1.004096924639388e-05
呼和浩特,赣州,1,呼和浩特-北京-赣州,2340.0,2,39,41,0.020069387281229766,8.576661231294773e-06
呼和浩特,厦门,1,呼和浩特-北京-厦门,2532.0,3,75,78,0.04131356796428762,1.6316575025390054e-05
呼和浩特,常德,1,呼和浩特-北京-常德,1939.0,1,36,37,0.015007692846750752,7.739913794095283e-06
呼和浩特,汕头,1,呼和浩特-北京-汕头,2668.0,3,77,80,0.04464884324896479,1.67349487439898e-05
呼和浩特,海口,1,呼和浩特-北京-海口,3158.0,3,106,109,0.07200671908192072,2.28013676636861e-05
呼和浩特,喀什,1,呼和浩特-西安-喀什,4758.0,1,5,6,0.00597186645929276,1.255121155799235e-06
包头,上海,0,包头-上海,1867.0,1,19,20,0.007811037326257239,0.0
包头,常州,1,包头-北京-常州,1791.0,1,5,6,0.00224792199003643,1.255121155799235e-06
包头,济南,1,包头-北京-济南,1107.0,1,20,21,0.004862966918144136,4.392924045297323e-06
包头,潍坊,1,包头-北京-潍坊,1203.0,1,8,9,0.0022648661256397195,1.8826817336988525e-06
包头,烟台,1,包头-北京-烟台,1413.0,1,5,6,0.001773486193144319,1.255121155799235e-06
包头,泉州,1,包头-北京-泉州,2693.0,1,5,6,0.0033800412725673397,1.255121155799235e-06
包头,郑州,1,包头-北京-郑州,1398.0,1,18,19,0.005556421356723213,3.974550326697578e-06
包头,洛阳,1,包头-北京-洛阳,1502.0,1,4,5,0.0015709933133420425,1.0459342964993625e-06
包头,内江,2,包头-北京-成都-内江,2809.0,1,1,2,0.0011752117755466837,8.3674743719949e-07
包头,喀什,1,包头-西安-喀什,4635.0,1,0,1,0.000969581092854909,2.091868592998725e-07
太原,保定,1,太原-北京-保定,678.0,6,321,327,0.04637798182793753,6.840410299105831e-05
太原,无锡,1,太原-北京-无锡,1623.0,3,150,153,0.051945071714485036,3.200558947288049e-05
太原,扬州,1,太原-北京-扬州,1518.0,2,66,68,0.02159310436437004,1.422470643239133e-05
太原,湖州,1,太原-北京-湖州,1716.0,1,70,71,0.025486490189659265,1.4852267010290947e-05
太原,南宁,1,太原-北京-南宁,2851.0,6,319,325,0.19382731415577936,6.798572927245856e-05
侯马,南通,1,侯马-西安-南通,1633.0,1,57,58,0.019812924191728126,1.2132837839392605e-05
侯马,安庆,1,侯马-西安-安庆,1393.0,1,66,67,0.0195236187653164,1.4015519573091457e-05
侯马,贵阳,2,侯马-西安-成都-贵阳,1746.0,3,215,218,0.07962237588159186,9.12054706547444e-05
侯马,兰州,1,侯马-西安-兰州,950.0,2,170,172,0.03418113280959917,3.5980139799578073e-05
唐山,安庆,1,唐山-北京-安庆,1351.0,2,22,24,0.006782674725939066,5.02048462319694e-06
唐山,柳州,1,唐山-北京-柳州,2289.0,2,19,21,0.010055403139685571,4.392924045297323e-06
廊坊,东莞,1,廊坊-北京-东莞,2213.0,14,127,141,0.06527320326791712,2.9495347161282023e-05
北京,扬州,0,北京-扬州,1010.0,7,152,159,0.03359331773496652,0.0
北京,临沂,0,北京-临沂,648.0,14,334,348,0.04717247351955845,0.0
大连,常州,1,大连-上海-常州,2074.0,3,29,32,0.013883313478013939,6.69397949759592e-06
大连,连云港,1,大连-沈阳-连云港,1668.0,1,9,10,0.0034892368131218734,2.091868592998725e-06
大连,蚌埠,1,大连-武汉-蚌埠,2430.0,2,17,19,0.009658157293875114,3.974550326697578e-06
大连,安庆,1,大连-武汉-安庆,2302.0,1,9,10,0.004815481501083065,2.091868592998725e-06
大连,嘉兴,1,大连-沈阳-嘉兴,2186.0,2,20,22,0.010060214437449469,4.602110904597195e-06
大连,金华,0,大连-金华,2172.0,3,27,30,0.013630615751979692,0.0
大连,常德,1,大连-武汉-常德,2350.0,1,12,13,0.0063906585516111045,2.7194291708983427e-06
大连,湛江,1,大连-广州-湛江,3348.0,1,12,13,0.00910464886416765,2.7194291708983427e-06
大连,西宁,2,大连-沈阳-西安-西宁,2993.0,1,7,8,0.005008770159076147,3.34698974879796e-06
锦州,南通,1,锦州-沈阳-南通,1873.0,1,15,16,0.006268911799498579,3.34698974879796e-06
锦州,杭州,1,锦州-上海-杭州,1707.0,3,61,64,0.022853246004792473,1.338795899519184e-05
锦州,嘉兴,1,锦州-沈阳-嘉兴,2037.0,1,19,20,0.008522272647876805,4.18373718599745e-06
锦州,义乌,1,锦州-上海-义乌,1817.0,1,13,14,0.005321295326870157,2.928616030198215e-06
锦州,温州,1,锦州-沈阳-温州,2397.0,1,24,25,0.012535522543544859,5.2296714824968125e-06
锦州,汕头,1,锦州-广州-汕头,2988.0,1,22,23,0.014376157718524438,4.811297763897068e-06
锦州,中山,1,锦州-沈阳-中山,3099.0,1,24,25,0.016206751924257624,5.2296714824968125e-06
锦州,昆明,1,锦州-沈阳-昆明,3490.0,2,33,35,0.025552174863479427,7.321540075495538e-06
锦州,乌鲁木齐,2,锦州-沈阳-西安-乌鲁木齐,4603.0,1,21,22,0.02118351649386089,9.20422180919439e-06
长春,扬州,1,长春-沈阳-扬州,1881.0,3,71,74,0.029117555693386452,1.5479827588190566e-05
长春,义乌,0,长春-义乌,2257.0,3,87,90,0.0424921267295831,0.0
哈尔滨,连云港,1,哈尔滨-沈阳-连云港,1893.0,4,131,135,0.053458747828378915,2.824022600548279e-05
哈尔滨,淮安,1,哈尔滨-上海-淮安,2733.0,2,52,54,0.030872215069193784,1.1296090402193115e-05
上海,唐山,0,上海-唐山,1202.0,22,331,353,0.0887592395220917,0.0
上海,济宁,0,上海-济宁,767.0,31,479,510,0.08182762375233113,0.0
上海,嘉兴,0,上海-嘉兴,104.0,45,691,736,0.01601199895824944,0.0
上海,赣州,0,上海-赣州,1049.0,28,427,455,0.09984384200953264,0.0
上海,拉萨,0,上海-拉萨,4161.0,19,291,310,0.26983222167949855,0.0
淮安,内江,1,淮安-上海-内江,2347.0,1,11,12,0.005891538705321609,2.51024231159847e-06
盐城,西宁,1,盐城-上海-西宁,2542.0,4,22,26,0.013825577904847173,5.438858341796685e-06
盐城,拉萨,1,盐城-上海-拉萨,4479.0,6,34,40,0.03747791771216516,8.3674743719949e-06
合肥,喀什,1,合肥-西安-喀什,4719.0,4,36,40,0.03948611156144393,8.3674743719949e-06
潍坊,拉萨,1,潍坊-西安-拉萨,3902.0,3,40,43,0.035098626374488406,8.995034949894518e-06
烟台,苏州,1,烟台-北京-苏州,1871.0,12,310,322,0.1260271336275198,6.735816869455895e-05
烟台,蚌埠,1,烟台-北京-蚌埠,1597.0,5,112,117,0.03908635547332188,2.4474862538085084e-05
烟台,金华,0,烟台-金华,1208.0,5,130,135,0.034114193014623206,0.0
烟台,鹰潭,1,烟台-北京-鹰潭,2183.0,2,33,35,0.015982921984806758,7.321540075495538e-06
烟台,海口,1,烟台-北京-海口,3354.0,3,60,63,0.04420160174378166,1.3178772135891967e-05
烟台,银川,1,烟台-北京-银川,1844.0,4,95,99,0.03818831628634752,2.070949907068738e-05
烟台,西宁,2,烟台-北京-西安-西宁,2663.0,1,15,16,0.008913033701048968,6.69397949759592e-06
青岛,内江,2,青岛-北京-成都-内江,2782.0,2,25,27,0.015712861749450625,1.1296090402193115e-05
济宁,湖州,1,济宁-北京-湖州,1777.0,4,80,84,0.031224904113973367,1.757169618118929e-05
济宁,常德,1,济宁-北京-常德,1990.0,6,128,134,0.055781767900904,2.8031039146182914e-05
济宁,柳州,1,济宁-北京-柳州,2692.0,3,69,72,0.04054543381693849,1.506145386959082e-05
济宁,乌鲁木齐,1,济宁-北京-乌鲁木齐,3413.0,5,107,112,0.07996293208853206,2.342892824158572e-05
济宁,喀什,1,济宁-西安-喀什,4568.0,1,7,8,0.00764452458625454,1.67349487439898e-06
义乌,呼和浩特,0,义乌-呼和浩特,1855.0,135,1116,1251,0.4854400716255806,0.0
鹰潭,盐城,1,鹰潭-武汉-盐城,1333.0,4,35,39,0.010874997254422472,8.158287512695027e-06
赣州,连云港,1,赣州-广州-连云港,2094.0,2,100,102,0.04467980290414117,2.1337059648586996e-05
赣州,临沂,1,赣州-广州-临沂,2145.0,3,197,200,0.08974116263964531,4.18373718599745e-05
赣州,泉州,1,赣州-广州-泉州,1142.0,4,289,293,0.06999517824289314,6.129174977486265e-05
赣州,柳州,1,赣州-广州-柳州,927.0,3,247,250,0.048479054642745455,5.229671482496813e-05
赣州,成都,0,赣州-成都,1676.0,12,994,1006,0.3527007592437058,0.0
