收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
连云港,汕头,1,连云港-上海-汕头,1753.0,33,218,251,0.0920428456525218,5.2505901684267995e-05
连云港,湛江,1,连云港-上海-湛江,2337.0,21,146,167,0.08164123826069494,3.493420550307871e-05
连云港,贵阳,1,连云港-上海-贵阳,2287.0,59,361,420,0.20093234583189953,8.785848090594645e-05
淮安,西安,1,淮安-上海-西安,1803.0,35,350,385,0.145208104317303,8.053694083045092e-05
淮安,广州,1,淮安-上海-广州,1858.0,57,616,673,0.2615743612217768,0.00014078275630881418
淮安,厦门,1,淮安-上海-厦门,1440.0,16,140,156,0.04699173607312336,3.263315005078011e-05
淮安,芜湖,1,淮安-上海-芜湖,777.0,14,138,152,0.024705804830752142,3.179640261358062e-05
淮安,宁波,1,淮安-上海-宁波,652.0,28,291,319,0.04350835649206188,6.673060811665933e-05
徐州,长春,0,徐州-长春,1570.0,161,3042,3203,1.0519400512298618,0.0
徐州,洛阳,1,徐州-上海-洛阳,1640.0,82,1490,1572,0.5393004582238153,0.0003288417428193996
盐城,西安,0,盐城-西安,1147.0,65,374,439,0.1053324868238427,0.0
扬州,沈阳,1,扬州-上海-沈阳,2030.0,73,746,819,0.34778779666618903,0.00017132403776659558
扬州,南宁,1,扬州-上海-南宁,2185.0,50,549,599,0.2737868992545626,0.00012530292872062364
扬州,银川,1,扬州-上海-银川,2245.0,28,279,307,0.14417472123236164,6.422036580506086e-05
扬州,阿克苏,1,扬州-上海-阿克苏,4975.0,12,112,124,0.12904737350209133,2.593917055318419e-05
常州,福州,1,常州-上海-福州,961.0,167,1675,1842,0.3702946292319809,0.0003853221948303651
常州,柳州,1,常州-上海-柳州,1865.0,62,614,676,0.2637302409937213,0.0001414103168867138
常州,成都,0,常州-成都,1802.0,264,2646,2910,1.0969382365338574,0.0
南通,芜湖,1,南通-上海-芜湖,499.0,25,535,560,0.05845517596275637,0.0001171446412079286
南通,杭州,0,南通-杭州,264.0,104,2422,2526,0.1394991857401502,0.0
南通,南昌,1,南通-上海-南昌,872.0,59,1263,1322,0.24114726441114423,0.00027654502799443143
南通,襄阳,1,南通-上海-襄阳,1220.0,16,313,329,0.08396342158578282,6.882247670965805e-05
南通,漯河,1,南通-上海-漯河,954.0,35,753,788,0.15725663985239774,0.00016483924512829953
南通,海口,1,南通-上海-海口,2185.0,51,1146,1197,0.5471167252215551,0.0002503966705819474
南通,乌鲁木齐,1,南通-上海-乌鲁木齐,4108.0,86,1947,2033,1.7470374434018803,0.0004252768849566408
合肥,侯马,1,合肥-武汉-侯马,1153.0,116,1209,1325,0.3195799946238977,0.00027717258857233107
合肥,长春,0,合肥-长春,1887.0,212,2197,2409,0.9509180688287523,0.0
合肥,青岛,0,合肥-青岛,788.0,190,2054,2244,0.36989926606790413,0.0
合肥,南昌,0,合肥-南昌,431.0,239,2581,2820,0.25424989253025104,0.0
合肥,洛阳,1,合肥-武汉-洛阳,951.0,105,1142,1247,0.2480740688831409,0.00026085601354694103
合肥,中山,1,合肥-武汉-中山,1444.0,139,1445,1584,0.4784722665291612,0.00033135198513099806
合肥,汕头,1,合肥-武汉-汕头,1493.0,126,1302,1428,0.4459872207747654,0.00029871883508021793
合肥,贵阳,0,合肥-贵阳,1420.0,237,2443,2680,0.7960815117515948,0.0
合肥,西安,0,合肥-西安,928.0,378,4059,4437,0.8613344238941598,0.0
安庆,呼和浩特,1,安庆-武汉-呼和浩特,1749.0,64,584,648,0.2370823453612291,0.0001355530848263174
安庆,南京,1,安庆-武汉-南京,881.0,102,1092,1194,0.22004658591356607,0.00024976911000404775
安庆,徐州,1,安庆-武汉-徐州,989.0,91,952,1043,0.2157818934130196,0.00021818189424976703
安庆,武汉,0,安庆-武汉,343.0,184,1852,2036,0.14608522481834735,0.0
安庆,洛阳,1,安庆-武汉-洛阳,915.0,52,483,535,0.10240219729877009,0.00011191496972543179
安庆,漯河,1,安庆-武汉-漯河,723.0,71,645,716,0.1082893430800464,0.0001497777912587087
安庆,南充,1,安庆-武汉-南充,1300.0,62,519,581,0.1579988348291937,0.00012153756525322592
安庆,银川,1,安庆-武汉-银川,1783.0,56,485,541,0.20178227204123492,0.00011317009088123102
蚌埠,天津,0,蚌埠-天津,804.0,170,1865,2035,0.3422589879748934,0.0
蚌埠,青岛,1,蚌埠-武汉-青岛,1632.0,118,1251,1369,0.46736695454264954,0.00028637681038152547
蚌埠,锦州,1,蚌埠-武汉-锦州,2054.0,43,406,449,0.19292174424187022,9.392489982564275e-05
蚌埠,湛江,1,蚌埠-武汉-湛江,1798.0,56,536,592,0.2226618400285331,0.00012383862070552452
蚌埠,南宁,1,蚌埠-武汉-南宁,1672.0,158,1671,1829,0.6397118241826285,0.0003826027656594668
蚌埠,贵阳,0,蚌埠-贵阳,1514.0,180,1763,1943,0.6153654023761536,0.0
蚌埠,南昌,1,蚌埠-武汉-南昌,827.0,139,1449,1588,0.27472008183389934,0.00033218873256819754
蚌埠,哈尔滨,0,蚌埠-哈尔滨,2014.0,176,1970,2146,0.9041148101158581,0.0
蚌埠,太原,1,蚌埠-武汉-太原,1415.0,145,1534,1679,0.4969830025217476,0.0003512247367644859
芜湖,呼和浩特,1,芜湖-上海-呼和浩特,2056.0,45,541,586,0.2520316750742352,0.0001225834995497253
济南,石家庄,0,济南-石家庄,329.0,250,2867,3117,0.21451965990400415,0.0
济南,漯河,1,济南-北京-漯河,1217.0,118,1197,1315,0.33477323621484745,0.0002750807199793323
济南,中山,1,济南-北京-中山,2617.0,106,1170,1276,0.6985360057651898,0.0002669224324666373
济南,哈尔滨,0,济南-哈尔滨,1547.0,280,3267,3547,1.1478520170319941,0.0
潍坊,青岛,1,潍坊-北京-青岛,1175.0,39,596,635,0.15607954539511737,0.00013283365565541904
济宁,济南,1,济宁-北京-济南,979.0,64,1371,1435,0.2938792970903154,0.00030018314309531704
临沂,漯河,1,临沂-上海-漯河,1411.0,21,230,251,0.07408582727650215,5.2505901684267995e-05
临沂,石家庄,1,临沂-上海-石家庄,1737.0,39,428,467,0.16968798734001128,9.769026329304045e-05
天津,呼和浩特,1,天津-北京-呼和浩特,619.0,31,1253,1284,0.16626087902410147,0.0002685959273410363
杭州,蚌埠,1,杭州-上海-蚌埠,658.0,253,573,826,0.11369473152435511,0.00017278834578169467
杭州,南昌,0,杭州-南昌,539.0,463,1045,1508,0.17002958948124797,0.0
杭州,厦门,1,杭州-上海-厦门,1197.0,302,705,1007,0.252149447276021,0.0002106511673149716
杭州,中山,1,杭州-上海-中山,1690.0,308,712,1020,0.3605963080611202,0.00021337059648586995
杭州,乌鲁木齐,1,杭州-上海-乌鲁木齐,4143.0,255,603,858,0.743595273632101,0.0001794823252792906
杭州,大理州,1,杭州-上海-大理州,2821.0,97,226,323,0.19060751001743573,6.756735555385881e-05
湖州,侯马,1,湖州-上海-侯马,1381.0,94,250,344,0.09937714612643463,7.196027959915615e-05
湖州,天津,1,湖州-上海-天津,1247.0,140,377,517,0.1348625590037685,0.00010814960625803409
湖州,长春,1,湖州-上海-长春,2192.0,151,409,560,0.25678105352777947,0.0001171446412079286
湖州,郑州,1,湖州-上海-郑州,1125.0,263,712,975,0.22945183629454766,0.0002039571878173757
湖州,广州,0,湖州-广州,1327.0,440,1194,1634,0.45358363238338095,0.0
湖州,汕头,1,湖州-上海-汕头,1427.0,123,336,459,0.1370159285334014,9.601676841864147e-05
嘉兴,青岛,1,嘉兴-上海-青岛,908.0,113,346,459,0.08718322572412646,9.601676841864147e-05
嘉兴,西安,0,嘉兴-西安,1346.0,168,501,669,0.1883673279411934,0.0
嘉兴,蚌埠,1,嘉兴-上海-蚌埠,589.0,60,182,242,0.029817076550885228,5.0623219950569144e-05
嘉兴,安庆,1,嘉兴-上海-安庆,597.0,34,101,135,0.016859414925273226,2.824022600548279e-05
宁波,蚌埠,1,宁波-上海-蚌埠,707.0,87,679,766,0.11328765389615755,0.00016023713422370233
宁波,郑州,0,宁波-郑州,1111.0,257,2097,2354,0.5470851380058007,0.0
宁波,洛阳,1,宁波-上海-洛阳,1257.0,84,659,743,0.19537027642997523,0.00015542583645980528
宁波,信阳,1,宁波-上海-信阳,1009.0,116,913,1029,0.21719055772354492,0.0002152532782195688
宁波,广州,0,宁波-广州,1348.0,465,3854,4319,1.2178884050861694,0.0
台州,常州,1,台州-上海-常州,552.0,145,512,657,0.07586454314112896,0.00013743576656001624
台州,漯河,1,台州-上海-漯河,1187.0,160,568,728,0.18076589584795463,0.00015228803357030717
台州,南充,1,台州-上海-南充,2135.0,100,349,449,0.20052966112774728,9.392489982564275e-05
台州,阿克苏,1,台州-上海-阿克苏,5067.0,37,126,163,0.17277182001981,3.4097458065879216e-05
金华,哈尔滨,0,金华-哈尔滨,2573.0,507,3791,4298,2.313346017029902,0.0
金华,锦州,1,金华-上海-锦州,1853.0,103,743,846,0.3279292697391335,0.00017697208296769214
金华,常州,0,金华-常州,378.0,276,2111,2387,0.18874637453024476,0.0
金华,蚌埠,0,金华-蚌埠,648.0,291,2197,2488,0.33725607504787763,0.0
金华,芜湖,1,金华-上海-芜湖,683.0,172,1278,1450,0.20716820610762873,0.0003033209459848151
金华,青岛,0,金华-青岛,1076.0,395,3054,3449,0.77631837403238,0.0
金华,郑州,0,金华-郑州,1131.0,717,5441,6158,1.4569233005921034,0.0
金华,南充,1,金华-上海-南充,2086.0,183,1320,1503,0.6558547741147996,0.0003144078495277084
温州,徐州,1,温州-上海-徐州,1050.0,138,567,705,0.15485057259673063,0.00014747673580641011
温州,湛江,1,温州-上海-湛江,2310.0,79,314,393,0.18990610647820325,8.22104357048499e-05
温州,襄阳,1,温州-上海-襄阳,1531.0,51,200,251,0.08038653547861431,5.2505901684267995e-05
温州,大理州,1,温州-上海-大理州,3097.0,45,167,212,0.1373445610893615,4.434761417157297e-05
南昌,汕头,1,南昌-武汉-汕头,1479.0,110,1244,1354,0.41891049208070846,0.00028323900749202736
南昌,贵阳,0,南昌-贵阳,1161.0,187,2122,2309,0.5607774638812739,0.0
南昌,青岛,1,南昌-武汉-青岛,1524.0,114,1327,1441,0.4593919147187012,0.0003014382642511163
鹰潭,合肥,1,鹰潭-武汉-合肥,882.0,20,155,175,0.03228799173293532,3.660770037747769e-05
鹰潭,漯河,1,鹰潭-武汉-漯河,884.0,14,121,135,0.024964359788846785,2.824022600548279e-05
泉州,汕头,0,泉州-汕头,323.0,81,2527,2608,0.1762156632844638,0.0
泉州,湛江,1,泉州-广州-湛江,1127.0,52,1590,1642,0.38710739548763023,0.00034348482297039064
泉州,沈阳,0,泉州-沈阳,2599.0,49,1536,1585,0.8617274860027843,0.0
泉州,金华,1,泉州-广州-金华,1830.0,23,661,684,0.26184337552283643,0.0001430838117611128
泉州,柳州,1,泉州-广州-柳州,1211.0,22,605,627,0.1588349547058153,0.00013116016078102005
泉州,兰州,1,泉州-广州-兰州,2970.0,33,1082,1115,0.6927327439144928,0.00023324334811935783
重庆,天津,1,重庆-成都-天津,2202.0,42,1545,1587,0.7310189596509926,0.00033197954570889765
重庆,杭州,1,重庆-成都-杭州,2196.0,45,1717,1762,0.8094175924056802,0.00036858724608637537
重庆,厦门,1,重庆-广州-厦门,1944.0,30,1053,1083,0.4404119726007052,0.00022654936862176193
重庆,信阳,1,重庆-武汉-信阳,1097.0,23,810,833,0.1911551612150828,0.0001742526537967938
重庆,成都,0,重庆-成都,307.0,137,5250,5387,0.34595511059186285,0.0
长沙,南昌,0,长沙-南昌,352.0,261,3955,4216,0.3104399931805084,0.0
长沙,海口,0,长沙-海口,1175.0,157,2738,2895,0.7115752502659288,0.0
长沙,大理州,1,长沙-武汉-大理州,2235.0,54,829,883,0.4128313127625949,0.00018471199676178742
武汉,天津,0,武汉-天津,1140.0,156,3403,3559,0.8487254767630007,0.0
武汉,侯马,0,武汉-侯马,774.0,76,1607,1683,0.2724955887721045,0.0
武汉,合肥,0,武汉-合肥,378.0,133,2827,2960,0.23405499313344133,0.0
武汉,青岛,0,武汉-青岛,1159.0,124,2539,2663,0.6456378787197345,0.0
武汉,信阳,0,武汉-信阳,213.0,108,2110,2218,0.09882698468647597,0.0
武汉,湛江,0,武汉-湛江,1325.0,66,1277,1343,0.37224278645264064,0.0
襄阳,汕头,1,襄阳-武汉-汕头,1422.0,14,236,250,0.07436592848110467,5.229671482496813e-05
郑州,侯马,0,郑州-侯马,298.0,140,2422,2562,0.15970914659082946,0.0
郑州,石家庄,0,郑州-石家庄,419.0,271,4878,5149,0.45130621504618323,0.0
郑州,福州,0,郑州-福州,1407.0,172,3098,3270,0.9624457290841903,0.0
郑州,南宁,0,郑州-南宁,1665.0,234,4075,4309,1.5008079842440458,0.0
郑州,柳州,1,郑州-西安-柳州,2012.0,104,1662,1766,0.7432810749694325,0.00036942399352357484
洛阳,郑州,1,洛阳-西安-郑州,849.0,160,1476,1636,0.2905530168405881,0.0003422297018145914
洛阳,成都,0,洛阳-成都,1133.0,183,1927,2110,0.5000883814480542,0.0
洛阳,呼和浩特,1,洛阳-北京-呼和浩特,1311.0,59,480,539,0.14781750120020962,0.00011275171716263127
洛阳,长春,1,洛阳-西安-长春,2420.0,100,1073,1173,0.5938103700201761,0.00024537618595875046
洛阳,中山,1,洛阳-广州-中山,1552.0,67,718,785,0.25485653442222067,0.00016421168455039992
洛阳,南充,1,洛阳-西安-南充,989.0,50,482,532,0.11006324764690932,0.00011128740914753217
郑州,蚌埠,1,郑州-西安-蚌埠,1398.0,110,1873,1983,0.5799149237043227,0.00041481754199164714
郑州,安庆,1,郑州-武汉-安庆,883.0,54,966,1020,0.18840623669702317,0.00021337059648586995
郑州,鹰潭,1,郑州-武汉-鹰潭,1039.0,36,632,668,0.1451865580707951,0.00013973682201231483
郑州,衡阳,1,郑州-西安-衡阳,1639.0,99,1761,1860,0.6377145080500333,0.0003890875582977629
广州,信阳,0,广州-信阳,1173.0,88,831,919,0.22550071489609166,0.0
广州,济南,0,广州-济南,1834.0,221,2234,2455,0.9418575583918969,0.0
广州,呼和浩特,0,广州-呼和浩特,2328.0,101,1015,1116,0.5434775014303151,0.0
广州,南昌,0,广州-南昌,782.0,213,2136,2349,0.3842591072114032,0.0
汕头,太原,1,汕头-广州-太原,2287.0,39,290,329,0.15739700423498795,6.882247670965805e-05
汕头,哈尔滨,1,汕头-广州-哈尔滨,3742.0,47,373,420,0.32876643555005164,8.785848090594645e-05
广州,武汉,0,广州-武汉,987.0,301,3139,3440,0.7102479596436712,0.0
湛江,西安,1,湛江-广州-西安,2059.0,25,570,595,0.2562758672625703,0.00012446618128342414
湛江,中山,1,湛江-广州-中山,503.0,24,586,610,0.06418480403897987,0.00012760398417292223
中山,锦州,2,中山-广州-沈阳-锦州,3086.0,15,143,158,0.10199700235230623,6.610304753875971e-05
中山,沈阳,1,中山-广州-沈阳,2852.0,59,728,787,0.46952492618318703,0.00016463005826899965
中山,厦门,1,中山-广州-厦门,729.0,47,639,686,0.10461309321471043,0.00014350218547971253
成都,贵阳,0,成都-贵阳,639.0,111,2725,2836,0.37908926317066616,0.0
成都,郑州,0,成都-郑州,1258.0,76,1787,1863,0.4902616195455834,0.0
石家庄,深圳,1,石家庄-北京-深圳,2517.0,141,1806,1947,1.0251409134980958,0.00040728681505685174
石家庄,淮安,1,石家庄-上海-淮安,1546.0,19,219,238,0.0769698865056695,4.978647251336965e-05
石家庄,拉萨,1,石家庄-西安-拉萨,3592.0,18,219,237,0.17808161006941867,4.9577285654069785e-05
天津,侯马,1,天津-北京-侯马,933.0,25,784,809,0.15789361383896586,0.00016923216917359685
天津,南京,1,天津-北京-南京,1122.0,24,808,832,0.1952767699038682,0.00017404346693749393
天津,无锡,1,天津-北京-无锡,1227.0,14,425,439,0.11267912932245422,9.183303123264403e-05
天津,重庆,1,天津-北京-重庆,1940.0,22,767,789,0.32019395805594286,0.00016504843198759942
天津,洛阳,1,天津-北京-洛阳,917.0,19,577,596,0.11432731258687792,0.00012467536814272402
天津,南宁,1,天津-北京-南宁,2455.0,21,696,717,0.3682180312797111,0.00014998697811800858
唐山,太原,1,唐山-北京-太原,691.0,12,162,174,0.025151372841060872,3.6398513518177816e-05
唐山,常州,1,唐山-北京-常州,1260.0,4,40,44,0.01159731947958493,9.20422180919439e-06
唐山,南通,1,唐山-北京-南通,1257.0,4,31,35,0.009203175874897891,7.321540075495538e-06
唐山,合肥,1,唐山-北京-合肥,1181.0,6,70,76,0.018775775743319355,1.589820130679031e-05
唐山,蚌埠,1,唐山-北京-蚌埠,1049.0,4,44,48,0.01053297673946718,1.004096924639388e-05
唐山,潍坊,1,唐山-北京-潍坊,672.0,4,43,47,0.006606957764127173,9.831782387094008e-06
唐山,温州,1,唐山-北京-温州,1748.0,4,41,45,0.01645463835252797,9.413408668494262e-06
唐山,昆明,1,唐山-北京-昆明,2766.0,5,61,66,0.03818831628634752,1.3806332713791584e-05
北京,石家庄,0,北京-石家庄,316.0,64,1453,1517,0.10027832311629849,0.0
北京,青岛,0,北京-青岛,671.0,39,914,953,0.13376725660847436,0.0
北京,嘉兴,0,北京-嘉兴,1254.0,11,229,240,0.06295687717488962,0.0
北京,金华,0,北京-金华,1457.0,16,308,324,0.09875042229597221,0.0
廊坊,芜湖,1,廊坊-北京-芜湖,1142.0,9,77,86,0.02054465982555908,1.7990069899789037e-05
廊坊,安庆,1,廊坊-北京-安庆,1229.0,9,78,87,0.022366886556920266,1.8199256759088908e-05
廊坊,重庆,1,廊坊-北京-重庆,1872.0,26,253,279,0.1092557863700118,5.836313374466443e-05
廊坊,淮安,1,廊坊-上海-淮安,1583.0,4,31,35,0.011589997939509437,7.321540075495538e-06
廊坊,大理州,2,廊坊-北京-成都-大理州,2972.0,7,57,64,0.03978901413371015,2.677591799038368e-05
廊坊,兰州,1,廊坊-北京-兰州,1531.0,21,207,228,0.0730204386020879,4.769460392037093e-05
廊坊,乌鲁木齐,1,廊坊-北京-乌鲁木齐,2888.0,37,347,384,0.23198655346868421,8.032775397115103e-05
保定,喀什,1,保定-西安-喀什,4726.0,9,72,81,0.08007798486114699,1.6944135603289674e-05
保定,内江,1,保定-成都-内江,1951.0,6,45,51,0.020814301687196612,1.0668529824293498e-05
北京,合肥,0,北京-合肥,1015.0,28,636,664,0.14098357569374206,0.0
北京,安庆,0,北京-安庆,1185.0,12,213,225,0.055774446360828504,0.0
北京,柳州,0,北京-柳州,2123.0,16,363,379,0.1683153031692855,0.0
北京,南充,0,北京-南充,1752.0,21,414,435,0.15942548920961883,0.0
北京,济宁,0,北京-济宁,572.0,13,290,303,0.0362554297064167,0.0
北京,泉州,0,北京-泉州,1996.0,16,377,393,0.16409202966688038,0.0
沈阳,成都,0,沈阳-成都,2581.0,92,732,824,0.44488689789484803,0.0
沈阳,无锡,1,沈阳-上海-无锡,1896.0,37,267,304,0.12057195871069772,6.359280522716125e-05
沈阳,嘉兴,1,沈阳-上海-嘉兴,1866.0,25,201,226,0.08821744555650503,4.7276230201771185e-05
沈阳,湛江,1,沈阳-广州-湛江,3201.0,16,110,126,0.08437049921398038,2.6357544271783935e-05
沈阳,柳州,1,沈阳-广州-柳州,3285.0,18,135,153,0.10513836141841242,3.200558947288049e-05
长春,保定,1,长春-北京-保定,1132.0,12,331,343,0.0812222369815173,7.175109273985627e-05
长春,南京,1,长春-上海-南京,2324.0,13,308,321,0.15605423378514208,6.714898183525908e-05
长春,无锡,1,长春-上海-无锡,2159.0,7,190,197,0.08897198255799967,4.1209811282074883e-05
长春,苏州,1,长春-上海-苏州,2131.0,16,396,412,0.18366020523322765,8.618498603154747e-05
长春,青岛,1,长春-沈阳-青岛,1530.0,24,687,711,0.2275597411521803,0.00014873185696220935
长春,温州,1,长春-上海-温州,2483.0,8,202,210,0.10907630404473252,4.3929240452973226e-05
长春,衡阳,2,长春-沈阳-武汉-衡阳,2631.0,5,99,104,0.05723854518906831,4.351086673437348e-05
长春,东莞,1,长春-广州-东莞,3126.0,12,249,261,0.1706726298867358,5.459777027726672e-05
长春,大理州,2,长春-沈阳-成都-大理州,3900.0,6,85,91,0.07424041636552475,3.807200839257679e-05
哈尔滨,大连,1,哈尔滨-沈阳-大连,990.0,32,1014,1046,0.21662136027938997,0.00021880945482766664
哈尔滨,无锡,1,哈尔滨-上海-无锡,2458.0,11,284,295,0.15168348354693054,6.171012349346238e-05
哈尔滨,潍坊,1,哈尔滨-北京-潍坊,1766.0,13,392,405,0.14961671737704782,8.472067801644837e-05
哈尔滨,温州,1,哈尔滨-上海-温州,2782.0,12,306,318,0.185062593937974,6.652142125735945e-05
哈尔滨,福州,1,哈尔滨-上海-福州,3102.0,17,501,518,0.3361289762499699,0.00010835879311733396
哈尔滨,重庆,2,哈尔滨-沈阳-成都-重庆,3495.0,19,525,544,0.3977227918496616,0.00022759530291826128
哈尔滨,洛阳,1,哈尔滨-西安-洛阳,2695.0,11,258,269,0.15165105958373906,5.62712651516657e-05
哈尔滨,汕头,1,哈尔滨-广州-汕头,3776.0,13,339,352,0.2780411324121441,7.363377447355512e-05
哈尔滨,深圳,1,哈尔滨-广州-深圳,3496.0,27,873,900,0.6581855341011188,0.00018826817336988524
南京,潍坊,1,南京-上海-潍坊,1049.0,52,610,662,0.14526730419848485,0.0001384817008565156
南京,重庆,1,南京-上海-重庆,2001.0,125,1578,1703,0.7128466879967534,0.00035624522138768286
南京,荆州,1,南京-上海-荆州,1354.0,21,239,260,0.07364214194792712,5.438858341796685e-05
南京,拉萨,1,南京-上海-拉萨,4459.0,14,181,195,0.18188902009553565,4.0791437563475134e-05
扬州,连云港,1,扬州-上海-连云港,768.0,16,152,168,0.02699012533430675,3.514339236237858e-05
扬州,芜湖,1,扬州-上海-芜湖,640.0,18,182,200,0.02677591799038368,4.18373718599745e-05
扬州,安庆,1,扬州-上海-安庆,772.0,16,168,184,0.02971457498982829,3.849038211117654e-05
扬州,重庆,1,扬州-上海-重庆,1986.0,36,415,451,0.1873657412588656,9.43432735442425e-05
扬州,长沙,1,扬州-上海-长沙,1381.0,61,670,731,0.2111764355186736,0.00015291559414820678
扬州,衡阳,1,扬州-上海-衡阳,1486.0,20,214,234,0.07273929146318886,4.894972507617017e-05
淮安,贵阳,1,淮安-上海-贵阳,2227.0,19,179,198,0.09224010886084158,4.141899814137476e-05
常州,唐山,1,常州-上海-唐山,1385.0,49,494,543,0.15732002347076562,0.00011358846459983077
常州,潍坊,1,常州-上海-潍坊,934.0,64,653,717,0.14008783756222,0.00014998697811800858
无锡,保定,1,无锡-上海-保定,1316.0,26,200,226,0.06221551894553088,4.7276230201771185e-05
无锡,临沂,1,无锡-上海-临沂,728.0,34,258,292,0.044468105802529696,6.108256291556276e-05
无锡,重庆,1,无锡-上海-重庆,1844.0,66,526,592,0.2283584165809872,0.00012383862070552452
无锡,衡阳,1,无锡-上海-衡阳,1344.0,24,188,212,0.05960319344659407,4.434761417157297e-05
常州,湖州,1,常州-上海-湖州,333.0,30,304,334,0.023266180865050418,6.986841100615741e-05
苏州,嘉兴,1,苏州-上海-嘉兴,203.0,68,563,631,0.026795372368298567,0.00013199690821821954
苏州,温州,1,苏州-上海-温州,557.0,90,771,861,0.10032120642245496,0.00018010988585719022
苏州,包头,1,苏州-上海-包头,1976.0,19,146,165,0.06820328360613043,3.4515831784478965e-05
苏州,潍坊,1,苏州-上海-潍坊,850.0,42,331,373,0.06632269374102458,7.802669851885245e-05
徐州,济宁,1,徐州-上海-济宁,1376.0,65,1216,1281,0.36872447266607605,0.00026796836676313667
徐州,临沂,1,徐州-上海-临沂,1196.0,64,1211,1275,0.3189890417463756,0.00026671324560733744
徐州,乌鲁木齐,1,徐州-上海-乌鲁木齐,4575.0,37,725,762,0.7292567695482505,0.00015940038678650284
徐州,义乌,1,徐州-上海-义乌,898.0,23,404,427,0.08021186445109892,8.932278892104555e-05
徐州,阿克苏,1,徐州-上海-阿克苏,5301.0,8,135,143,0.15857263438425326,2.991372087988177e-05
连云港,唐山,1,连云港-上海-唐山,1682.0,20,145,165,0.05805562906149361,3.4515831784478965e-05
连云港,上海,0,连云港-上海,480.0,128,1003,1131,0.11356336217671478,0.0
淮安,呼和浩特,1,淮安-上海-呼和浩特,2121.0,17,176,193,0.08563126841498071,4.037306384487539e-05
淮安,潍坊,1,淮安-上海-潍坊,1171.0,7,61,68,0.016657131232330247,1.422470643239133e-05
淮安,台州,1,淮安-上海-台州,802.0,13,135,148,0.024829643451457665,3.095965517638113e-05
淮安,大理州,1,淮安-上海-大理州,3064.0,4,35,39,0.024996992938897563,8.158287512695027e-06
淮安,大连,1,淮安-上海-大连,1495.0,5,50,55,0.017200389505932015,1.1505277261492988e-05
淮安,烟台,1,淮安-上海-烟台,1326.0,7,61,68,0.018861960729350903,1.422470643239133e-05
徐州,西宁,1,徐州-上海-西宁,2833.0,10,166,176,0.10430224154179082,3.681688723677756e-05
盐城,呼和浩特,1,盐城-上海-呼和浩特,2019.0,24,122,146,0.061662847263260614,3.054128145778138e-05
盐城,温州,1,盐城-上海-温州,776.0,36,205,241,0.03912128967882496,5.041403309126927e-05
盐城,常德,1,盐城-上海-常德,1468.0,13,63,76,0.023338559518368177,1.589820130679031e-05
盐城,兰州,1,盐城-上海-兰州,2324.0,29,167,196,0.09528545115852913,4.100062442277501e-05
盐城,银川,1,盐城-上海-银川,2280.0,19,100,119,0.056756578665241406,2.4893236256684826e-05
盐城,东莞,1,盐城-上海-东莞,1764.0,40,240,280,0.10332157354539302,5.85723206039643e-05
盐城,乌鲁木齐,1,盐城-上海-乌鲁木齐,4284.0,44,247,291,0.26078154302503026,6.0873376056262896e-05
扬州,大连,1,扬州-上海-大连,1358.0,16,176,192,0.05454254494641156,4.016387698557552e-05
扬州,荆州,1,扬州-上海-荆州,1339.0,6,66,72,0.020167286731382107,1.506145386959082e-05
常州,包头,1,常州-上海-包头,2060.0,21,202,223,0.09609625942517543,4.664866962387157e-05
南通,廊坊,1,南通-上海-廊坊,1306.0,9,188,197,0.053820013534389796,4.1209811282074883e-05
南通,潍坊,1,南通-上海-潍坊,893.0,22,478,500,0.09340193267739307,0.00010459342964993625
南通,湖州,1,南通-上海-湖州,292.0,16,351,367,0.022417300590011537,7.677157736305321e-05
南通,温州,1,南通-上海-温州,600.0,47,1051,1098,0.137812302906756,0.00022968717151126
南通,东莞,1,南通-上海-东莞,1588.0,50,1147,1197,0.39762991288413246,0.0002503966705819474
南通,宝鸡,1,南通-上海-宝鸡,1696.0,5,98,103,0.036542434077376125,2.1546246507886867e-05
南通,西宁,1,南通-上海-西宁,2366.0,13,289,302,0.1494707049492565,6.31744315085615e-05
南通,喀什,1,南通-西安-喀什,5091.0,5,112,117,0.12460152518139116,2.4474862538085084e-05
合肥,长沙,0,合肥-长沙,745.0,288,3198,3486,0.5432729166819199,0.0
合肥,襄阳,1,合肥-武汉-襄阳,686.0,61,651,712,0.10217355606155533,0.00014894104382150923
合肥,昆明,1,合肥-武汉-昆明,1949.0,137,1500,1637,0.6674133940254141,0.0003424388886738913
安庆,保定,1,安庆-武汉-保定,1366.0,41,404,445,0.1271584161626135,9.308815238844327e-05
安庆,赣州,1,安庆-武汉-赣州,1126.0,35,338,373,0.08785806253222785,7.802669851885245e-05
安庆,东莞,1,安庆-武汉-东莞,1367.0,85,942,1027,0.2936793144528247,0.00021483490450096906
蚌埠,南通,1,蚌埠-武汉-南通,1271.0,39,385,424,0.1127316352241385,8.869522834314594e-05
蚌埠,淮安,1,蚌埠-上海-淮安,893.0,18,173,191,0.035679538282764156,3.995469012627565e-05
蚌埠,大理州,1,蚌埠-武汉-大理州,2360.0,18,179,197,0.09725515462569673,4.1209811282074883e-05
芜湖,太原,1,芜湖-上海-太原,1702.0,58,700,758,0.2698753141725143,0.00015856363934930336
