start_trans_hub,end_trans_hub,zb_num,big_num
常德,唐山,2,33
常德,廊坊,2,25
常德,湖州,3,53
衡阳,唐山,6,195
衡阳,淮安,3,79
荆州,淮安,3,23
襄阳,大理州,3,60
漯河,宝鸡,4,112
洛阳,喀什,2,7
广州,淮安,13,133
广州,内江,13,130
深圳,保定,33,106
深圳,淮安,19,61
深圳,烟台,23,75
深圳,湖州,25,79
深圳,赣州,37,118
深圳,重庆,104,338
深圳,海口,63,203
深圳,银川,30,96
东莞,无锡,49,263
东莞,潍坊,41,223
东莞,宁波,67,362
东莞,温州,57,307
东莞,鹰潭,21,111
东莞,重庆,116,630
东莞,衡阳,67,363
东莞,荆州,16,83
东莞,大理州,28,151
南宁,包头,2,145
南宁,芜湖,5,363
南宁,济宁,3,262
南宁,宝鸡,2,103
南宁,拉萨,1,50
柳州,包头,1,14
柳州,扬州,1,23
柳州,烟台,1,30
柳州,金华,2,79
柳州,南充,2,66
柳州,阿克苏,1,11
贵阳,保定,3,70
贵阳,安庆,3,63
贵阳,西宁,1,25
海口,唐山,2,17
海口,保定,2,20
海口,金华,2,32
海口,鹰潭,1,11
成都,淮安,5,141
南充,连云港,2,20
南充,潍坊,3,41
南充,济宁,3,39
南充,赣州,3,43
南充,喀什,1,2
内江,包头,1,15
内江,侯马,1,35
内江,常州,1,43
内江,鹰潭,1,17
内江,荆州,1,14
内江,郑州,3,128
内江,信阳,2,59
内江,西安,3,134
昆明,湖州,5,115
昆明,内江,3,65
昆明,西宁,3,55
大理州,南通,2,42
大理州,合肥,2,74
大理州,潍坊,2,40
大理州,烟台,2,41
大理州,宝鸡,1,15
西安,内江,7,253
宝鸡,安庆,1,80
宝鸡,信阳,1,148
宝鸡,西安,8,1724
宝鸡,拉萨,1,26
兰州,包头,2,42
兰州,保定,2,44
兰州,徐州,2,68
兰州,潍坊,2,43
兰州,济宁,2,34
兰州,温州,4,92
兰州,衡阳,2,51
兰州,武汉,7,218
兰州,漯河,2,71
兰州,深圳,9,280
银川,苏州,4,49
银川,南通,2,16
银川,济宁,1,13
银川,金华,2,29
银川,赣州,1,12
银川,重庆,5,58
银川,襄阳,1,11
银川,深圳,5,69
银川,东莞,4,44
西宁,侯马,1,27
西宁,北京,2,85
西宁,大连,1,12
西宁,上海,2,47
西宁,芜湖,1,9
西宁,烟台,1,16
西宁,台州,1,11
西宁,赣州,1,7
西宁,重庆,2,59
西宁,长沙,3,69
西宁,襄阳,1,12
西宁,南充,1,27
乌鲁木齐,北京,8,439
乌鲁木齐,沈阳,3,178
乌鲁木齐,大连,1,55
乌鲁木齐,锦州,1,27
乌鲁木齐,台州,1,44
乌鲁木齐,武汉,5,270
乌鲁木齐,郑州,4,249
乌鲁木齐,东莞,2,116
乌鲁木齐,柳州,1,39
乌鲁木齐,成都,12,705
阿克苏,上海,1,51
阿克苏,济南,1,31
阿克苏,厦门,1,9
阿克苏,重庆,1,55
阿克苏,衡阳,1,9
阿克苏,广州,1,72
阿克苏,柳州,1,5
阿克苏,成都,1,106
阿克苏,大理州,1,6
阿克苏,阿克苏,1,181
喀什,侯马,1,4
喀什,沈阳,1,11
喀什,无锡,1,5
喀什,潍坊,1,4
喀什,济宁,1,2
喀什,南昌,1,16
喀什,福州,1,5
喀什,厦门,1,2
喀什,常德,1,3
喀什,衡阳,1,3
喀什,东莞,1,4
喀什,成都,1,29
喀什,宝鸡,1,2
喀什,兰州,1,32
拉萨,侯马,1,9
拉萨,石家庄,1,12
拉萨,唐山,1,2
拉萨,徐州,1,7
拉萨,潍坊,1,3
拉萨,金华,1,4
拉萨,温州,1,5
拉萨,重庆,1,58
拉萨,宝鸡,1,5
石家庄,北京,518,6292
保定,石家庄,189,1568
保定,廊坊,48,358
无锡,盐城,56,389
连云港,南京,77,545
连云港,无锡,42,287
连云港,南通,36,215
淮安,南京,84,866
徐州,徐州,92,1499
盐城,徐州,72,368
南通,无锡,64,1422
南通,扬州,31,633
湖州,温州,91,227
宁波,金华,127,968
金华,台州,253,1805
郑州,郑州,325,5222
郑州,信阳,182,2890
汕头,湛江,53,366
中山,广州,437,6111
成都,内江,33,982
石家庄,天津,281,3310
石家庄,广州,440,5335
石家庄,洛阳,87,979
石家庄,湛江,74,810
石家庄,南充,81,885
石家庄,兰州,132,1589
天津,长春,44,1552
廊坊,杭州,26,255
保定,湛江,23,180
保定,太原,75,595
保定,昆明,61,476
保定,福州,47,377
保定,银川,33,244
北京,厦门,31,678
北京,太原,61,1334
沈阳,北京,186,1763
沈阳,长春,265,2215
沈阳,西安,134,1066
南京,呼和浩特,90,1006
南京,金华,83,952
南京,南昌,144,1608
南京,郑州,197,2268
南京,广州,351,4139
南京,中山,95,1023
扬州,常州,43,440
扬州,合肥,49,525
扬州,杭州,69,769
扬州,信阳,36,357
无锡,合肥,97,750
无锡,青岛,79,615
无锡,广州,167,1284
无锡,太原,74,563
无锡,蚌埠,49,357
无锡,宁波,75,590
无锡,乌鲁木齐,68,510
常州,湛江,66,649
苏州,金华,79,621
苏州,呼和浩特,70,521
苏州,哈尔滨,133,997
苏州,侯马,55,404
苏州,北京,160,1330
苏州,蚌埠,80,616
苏州,武汉,214,1672
苏州,汕头,68,537
苏州,湛江,40,300
苏州,成都,229,1765
苏州,大理州,27,201
徐州,厦门,117,2084
徐州,广州,461,8546
连云港,北京,118,905
连云港,郑州,92,639
连云港,中山,34,244
连云港,汕头,33,218
连云港,湛江,21,146
连云港,贵阳,59,361
淮安,西安,35,350
淮安,广州,57,616
淮安,厦门,16,140
淮安,芜湖,14,138
淮安,宁波,28,291
徐州,长春,161,3042
徐州,洛阳,82,1490
盐城,西安,65,374
扬州,沈阳,73,746
扬州,南宁,50,549
扬州,银川,28,279
扬州,阿克苏,12,112
常州,福州,167,1675
常州,柳州,62,614
常州,成都,264,2646
南通,芜湖,25,535
南通,杭州,104,2422
南通,南昌,59,1263
南通,襄阳,16,313
南通,漯河,35,753
南通,海口,51,1146
南通,乌鲁木齐,86,1947
合肥,侯马,116,1209
合肥,长春,212,2197
合肥,青岛,190,2054
合肥,南昌,239,2581
合肥,洛阳,105,1142
合肥,中山,139,1445
合肥,汕头,126,1302
合肥,贵阳,237,2443
合肥,西安,378,4059
安庆,呼和浩特,64,584
安庆,南京,102,1092
安庆,徐州,91,952
安庆,武汉,184,1852
安庆,洛阳,52,483
安庆,漯河,71,645
安庆,南充,62,519
安庆,银川,56,485
蚌埠,天津,170,1865
蚌埠,青岛,118,1251
蚌埠,锦州,43,406
蚌埠,湛江,56,536
蚌埠,南宁,158,1671
蚌埠,贵阳,180,1763
蚌埠,南昌,139,1449
蚌埠,哈尔滨,176,1970
蚌埠,太原,145,1534
芜湖,呼和浩特,45,541
济南,石家庄,250,2867
济南,漯河,118,1197
济南,中山,106,1170
济南,哈尔滨,280,3267
潍坊,青岛,39,596
济宁,济南,64,1371
临沂,漯河,21,230
临沂,石家庄,39,428
天津,呼和浩特,31,1253
杭州,蚌埠,253,573
杭州,南昌,463,1045
杭州,厦门,302,705
杭州,中山,308,712
杭州,乌鲁木齐,255,603
杭州,大理州,97,226
湖州,侯马,94,250
湖州,天津,140,377
湖州,长春,151,409
湖州,郑州,263,712
湖州,广州,440,1194
湖州,汕头,123,336
嘉兴,青岛,113,346
嘉兴,西安,168,501
嘉兴,蚌埠,60,182
嘉兴,安庆,34,101
宁波,蚌埠,87,679
宁波,郑州,257,2097
宁波,洛阳,84,659
宁波,信阳,116,913
宁波,广州,465,3854
台州,常州,145,512
台州,漯河,160,568
台州,南充,100,349
台州,阿克苏,37,126
金华,哈尔滨,507,3791
金华,锦州,103,743
金华,常州,276,2111
金华,蚌埠,291,2197
金华,芜湖,172,1278
金华,青岛,395,3054
金华,郑州,717,5441
金华,南充,183,1320
温州,徐州,138,567
温州,湛江,79,314
温州,襄阳,51,200
温州,大理州,45,167
南昌,汕头,110,1244
南昌,贵阳,187,2122
南昌,青岛,114,1327
鹰潭,合肥,20,155
鹰潭,漯河,14,121
泉州,汕头,81,2527
泉州,湛江,52,1590
泉州,沈阳,49,1536
泉州,金华,23,661
泉州,柳州,22,605
泉州,兰州,33,1082
重庆,天津,42,1545
重庆,杭州,45,1717
重庆,厦门,30,1053
重庆,信阳,23,810
重庆,成都,137,5250
长沙,南昌,261,3955
长沙,海口,157,2738
长沙,大理州,54,829
武汉,天津,156,3403
武汉,侯马,76,1607
武汉,合肥,133,2827
武汉,青岛,124,2539
武汉,信阳,108,2110
武汉,湛江,66,1277
襄阳,汕头,14,236
郑州,侯马,140,2422
郑州,石家庄,271,4878
郑州,福州,172,3098
郑州,南宁,234,4075
郑州,柳州,104,1662
洛阳,郑州,160,1476
洛阳,成都,183,1927
洛阳,呼和浩特,59,480
洛阳,长春,100,1073
洛阳,洛阳,38,342
洛阳,中山,67,718
洛阳,南充,50,482
郑州,蚌埠,110,1873
郑州,安庆,54,966
郑州,鹰潭,36,632
郑州,衡阳,99,1761
广州,信阳,88,831
广州,济南,221,2234
广州,呼和浩特,101,1015
广州,南昌,213,2136
汕头,太原,39,290
汕头,哈尔滨,47,373
广州,武汉,301,3139
湛江,西安,25,570
湛江,中山,24,586
中山,锦州,15,143
中山,沈阳,59,728
中山,厦门,47,639
成都,贵阳,111,2725
成都,郑州,76,1787
石家庄,深圳,141,1806
石家庄,淮安,19,219
石家庄,拉萨,18,219
天津,侯马,25,784
天津,南京,24,808
天津,无锡,14,425
天津,重庆,22,767
天津,洛阳,19,577
天津,南宁,21,696
唐山,太原,12,162
唐山,常州,4,40
唐山,南通,4,31
唐山,合肥,6,70
唐山,蚌埠,4,44
唐山,潍坊,4,43
唐山,温州,4,41
唐山,昆明,5,61
北京,石家庄,64,1453
北京,青岛,39,914
北京,嘉兴,11,229
北京,金华,16,308
廊坊,芜湖,9,77
廊坊,安庆,9,78
廊坊,重庆,26,253
廊坊,淮安,4,31
廊坊,大理州,7,57
廊坊,兰州,21,207
廊坊,乌鲁木齐,37,347
保定,喀什,9,72
保定,内江,6,45
北京,合肥,28,636
北京,安庆,12,213
北京,柳州,16,363
北京,南充,21,414
北京,济宁,13,290
北京,泉州,16,377
沈阳,成都,92,732
沈阳,无锡,37,267
沈阳,嘉兴,25,201
沈阳,湛江,16,110
沈阳,柳州,18,135
长春,保定,12,331
长春,长春,155,4451
长春,南京,13,308
长春,无锡,7,190
长春,苏州,16,396
长春,青岛,24,687
长春,温州,8,202
长春,衡阳,5,99
长春,东莞,12,249
长春,大理州,6,85
哈尔滨,大连,32,1014
哈尔滨,无锡,11,284
哈尔滨,潍坊,13,392
哈尔滨,温州,12,306
哈尔滨,福州,17,501
哈尔滨,重庆,19,525
哈尔滨,洛阳,11,258
哈尔滨,汕头,13,339
哈尔滨,深圳,27,873
南京,潍坊,52,610
南京,重庆,125,1578
南京,荆州,21,239
南京,拉萨,14,181
扬州,连云港,16,152
扬州,芜湖,18,182
扬州,安庆,16,168
扬州,重庆,36,415
扬州,长沙,61,670
扬州,衡阳,20,214
淮安,贵阳,19,179
常州,唐山,49,494
常州,潍坊,64,653
无锡,保定,26,200
无锡,临沂,34,258
无锡,重庆,66,526
无锡,衡阳,24,188
常州,湖州,30,304
苏州,嘉兴,68,563
苏州,温州,90,771
苏州,包头,19,146
苏州,潍坊,42,331
徐州,济宁,65,1216
徐州,临沂,64,1211
徐州,乌鲁木齐,37,725
徐州,义乌,23,404
徐州,阿克苏,8,135
连云港,唐山,20,145
连云港,上海,128,1003
淮安,呼和浩特,17,176
淮安,潍坊,7,61
淮安,台州,13,135
淮安,大理州,4,35
淮安,大连,5,50
淮安,烟台,7,61
徐州,西宁,10,166
盐城,呼和浩特,24,122
盐城,温州,36,205
盐城,常德,13,63
盐城,兰州,29,167
盐城,银川,19,100
盐城,东莞,40,240
盐城,乌鲁木齐,44,247
扬州,大连,16,176
扬州,荆州,6,66
常州,包头,21,202
南通,廊坊,9,188
南通,潍坊,22,478
南通,湖州,16,351
南通,温州,47,1051
南通,东莞,50,1147
南通,宝鸡,5,98
南通,西宁,13,289
南通,喀什,5,112
合肥,长沙,288,3198
合肥,襄阳,61,651
合肥,昆明,137,1500
安庆,保定,41,404
安庆,安庆,32,332
安庆,赣州,35,338
安庆,东莞,85,942
蚌埠,南通,39,385
蚌埠,淮安,18,173
蚌埠,大理州,18,179
芜湖,太原,58,700
芜湖,侯马,31,346
芜湖,北京,61,755
芜湖,宁波,31,374
芜湖,郑州,77,913
芜湖,烟台,18,227
芜湖,洛阳,24,283
芜湖,湛江,22,254
芜湖,海口,24,302
芜湖,乌鲁木齐,41,538
济南,福州,142,1530
济南,武汉,246,2870
济南,洛阳,91,971
济南,东莞,109,1256
济南,荆州,22,230
潍坊,蚌埠,10,141
潍坊,汕头,14,170
青岛,潍坊,22,328
青岛,长沙,38,504
青岛,成都,48,695
青岛,合肥,25,336
青岛,南昌,23,320
青岛,重庆,25,352
青岛,侯马,18,231
济宁,呼和浩特,26,504
济宁,徐州,16,315
济宁,福州,21,391
济宁,长沙,32,648
济宁,成都,40,870
济宁,漯河,15,279
临沂,苏州,23,280
临沂,嘉兴,10,118
济宁,蚌埠,12,222
济宁,洛阳,12,218
临沂,台州,7,85
临沂,乌鲁木齐,15,177
天津,包头,9,371
杭州,大连,115,270
湖州,济宁,54,143
嘉兴,南通,53,166
嘉兴,潍坊,52,165
嘉兴,济宁,48,145
嘉兴,荆州,18,51
嘉兴,义乌,37,114
宁波,大连,48,391
宁波,淮安,22,171
宁波,盐城,45,356
宁波,重庆,140,1203
台州,唐山,62,222
台州,廊坊,45,157
台州,上海,495,1864
台州,淮安,41,146
台州,南通,99,361
台州,烟台,80,290
台州,义乌,67,241
台州,赣州,83,300
台州,西宁,25,87
金华,保定,164,1266
金华,潍坊,191,1483
金华,义乌,119,876
温州,荆州,26,97
温州,宝鸡,19,69
温州,西宁,18,70
南昌,蚌埠,69,866
南昌,泉州,69,957
南昌,衡阳,70,843
南昌,银川,70,574
南昌,烟台,42,502
南昌,台州,49,619
南昌,鹰潭,32,376
鹰潭,临沂,8,70
鹰潭,厦门,15,136
鹰潭,银川,10,89
鹰潭,海口,12,113
鹰潭,温州,10,91
鹰潭,柳州,10,89
福州,深圳,106,1549
福州,西安,105,1326
福州,长春,67,775
福州,保定,29,319
福州,廊坊,16,162
福州,银川,22,316
厦门,上海,98,3325
厦门,武汉,63,2011
厦门,兰州,18,581
泉州,无锡,19,566
泉州,苏州,37,1205
泉州,长沙,71,2334
泉州,常德,17,454
泉州,襄阳,15,392
泉州,唐山,12,343
厦门,衡阳,18,543
厦门,盐城,12,325
厦门,临沂,11,295
重庆,包头,18,707
重庆,大连,15,575
重庆,海口,41,1587
重庆,西宁,4,122
长沙,唐山,44,694
长沙,盐城,37,563
长沙,鹰潭,39,610
常德,哈尔滨,9,145
常德,苏州,17,305
常德,盐城,4,80
常德,嘉兴,7,122
常德,台州,5,101
常德,金华,8,128
常德,温州,10,171
常德,南充,6,110
常德,西安,12,209
衡阳,济南,39,1102
衡阳,武汉,43,1331
衡阳,深圳,44,1323
衡阳,厦门,23,553
衡阳,苏州,23,623
衡阳,金华,13,331
衡阳,泉州,14,418
武汉,保定,55,1114
武汉,南通,47,955
武汉,蚌埠,68,1434
武汉,鹰潭,34,632
武汉,重庆,186,4206
武汉,深圳,205,4555
武汉,嘉兴,49,1043
武汉,包头,32,624
武汉,廊坊,28,594
武汉,临沂,43,864
荆州,北京,44,457
荆州,南宁,25,221
荆州,温州,13,134
荆州,长春,11,110
襄阳,洛阳,11,191
襄阳,南宁,18,357
襄阳,西安,26,512
郑州,上海,308,6344
郑州,重庆,173,3262
郑州,济宁,82,1403
郑州,温州,87,1556
郑州,荆州,26,471
洛阳,唐山,34,336
洛阳,潍坊,44,401
洛阳,临沂,37,360
洛阳,连云港,18,163
漯河,成都,64,1679
漯河,青岛,30,741
漯河,中山,26,526
漯河,嘉兴,14,332
漯河,无锡,13,331
漯河,台州,12,269
漯河,泉州,17,397
信阳,上海,83,1286
信阳,青岛,33,473
信阳,包头,13,146
信阳,宁波,24,312
信阳,长沙,54,735
信阳,襄阳,12,147
广州,太原,125,1241
广州,保定,58,528
广州,无锡,57,591
汕头,上海,38,391
汕头,盐城,8,54
汕头,芜湖,11,72
汕头,济宁,15,96
汕头,湖州,6,42
广州,南通,41,405
湛江,南京,10,223
湛江,宁波,10,244
湛江,成都,25,690
湛江,昆明,17,423
湛江,南通,5,98
湛江,深圳,27,727
中山,福州,70,940
中山,东莞,95,1410
中山,北京,111,1174
中山,深圳,158,2370
中山,大连,14,173
中山,常州,23,290
中山,合肥,32,397
中山,青岛,36,432
中山,嘉兴,15,195
中山,温州,23,334
中山,漯河,26,303
中山,信阳,28,331
贵阳,太原,6,159
贵阳,上海,19,464
贵阳,重庆,18,499
贵阳,东莞,14,299
贵阳,中山,10,234
贵阳,昆明,23,595
贵阳,兰州,8,169
贵阳,银川,4,100
海口,汕头,5,73
成都,昆明,101,2639
成都,大理州,25,589
成都,拉萨,15,675
成都,潍坊,22,518
成都,南昌,57,1407
成都,无锡,25,604
成都,芜湖,15,367
成都,济宁,16,376
昆明,哈尔滨,37,700
昆明,天津,21,429
昆明,南宁,25,566
昆明,海口,17,318
昆明,徐州,9,187
昆明,嘉兴,10,238
昆明,台州,9,199
昆明,金华,14,279
昆明,泉州,11,239
昆明,湛江,9,187
昆明,乌鲁木齐,11,228
西安,苏州,65,2766
西安,温州,45,1807
西安,福州,78,3203
西安,重庆,82,3274
西安,潍坊,16,657
西安,东莞,78,3166
南充,贵阳,24,493
南充,昆明,18,367
呼和浩特,保定,5,132
呼和浩特,哈尔滨,15,461
呼和浩特,杭州,7,185
呼和浩特,成都,12,370
呼和浩特,福州,5,129
呼和浩特,贵阳,4,110
锦州,太原,4,101
锦州,北京,11,362
锦州,青岛,4,92
锦州,西安,5,124
太原,上海,12,767
太原,广州,18,1110
石家庄,喀什,7,76
天津,赣州,5,167
天津,荆州,3,82
沈阳,义乌,27,208
沈阳,荆州,6,42
长春,南通,5,114
长春,襄阳,4,63
哈尔滨,柳州,8,180
哈尔滨,乌鲁木齐,8,248
芜湖,扬州,9,104
芜湖,湖州,9,115
芜湖,嘉兴,16,210
芜湖,宝鸡,7,91
济南,湖州,26,302
济南,阿克苏,19,212
青岛,南通,11,143
青岛,义乌,5,60
青岛,南充,11,154
鹰潭,廊坊,5,41
鹰潭,芜湖,6,48
鹰潭,嘉兴,7,58
鹰潭,襄阳,7,52
福州,淮安,9,103
福州,义乌,16,179
福州,宝鸡,7,89
厦门,潍坊,9,283
厦门,义乌,7,218
厦门,阿克苏,7,221
常德,天津,9,133
襄阳,呼和浩特,8,150
襄阳,襄阳,5,44
漯河,湖州,7,164
漯河,鹰潭,7,159
信阳,南通,11,141
信阳,义乌,7,72
信阳,西宁,4,35
信阳,阿克苏,3,39
汕头,义乌,4,32
中山,连云港,9,114
中山,盐城,11,151
中山,济宁,13,159
中山,义乌,9,92
南宁,石家庄,16,1087
南宁,大连,5,324
南宁,长春,10,875
南宁,上海,26,2133
南宁,徐州,10,635
南宁,合肥,15,1016
南宁,衡阳,13,965
南宁,郑州,21,1526
柳州,石家庄,3,90
柳州,北京,5,193
柳州,青岛,3,79
贵阳,台州,6,135
贵阳,赣州,4,79
南充,苏州,10,127
南充,南昌,13,158
南充,南宁,16,277
南充,温州,6,83
大理州,沈阳,12,392
大理州,杭州,4,140
大理州,南昌,4,111
大理州,郑州,4,125
大理州,贵阳,5,220
西安,保定,14,539
西安,南通,21,808
西安,芜湖,21,796
包头,呼和浩特,34,769
烟台,青岛,22,547
义乌,湖州,133,1088
义乌,金华,335,2705
东莞,广州,741,3870
东莞,中山,188,996
太原,合肥,7,379
太原,信阳,7,286
太原,漯河,6,252
北京,锦州,11,250
北京,襄阳,12,264
大连,福州,7,81
上海,金华,48,725
上海,鹰潭,18,271
上海,漯河,47,710
上海,中山,69,1048
上海,大理州,19,267
烟台,石家庄,15,328
烟台,天津,17,424
烟台,杭州,14,355
烟台,信阳,7,167
义乌,哈尔滨,551,4522
义乌,广州,1619,13357
赣州,广州,25,2029
荆州,锦州,6,60
深圳,徐州,93,298
深圳,武汉,184,586
深圳,大理州,33,103
东莞,太原,100,536
东莞,南京,92,495
东莞,徐州,69,365
东莞,合肥,90,478
东莞,长沙,199,1074
东莞,漯河,64,345
东莞,兰州,74,395
贵阳,锦州,3,66
昆明,锦州,6,110
兰州,呼和浩特,6,124
兰州,广州,21,638
兰州,阿克苏,6,134
银川,沈阳,8,94
呼和浩特,廊坊,3,68
呼和浩特,淮安,1,13
呼和浩特,台州,2,46
呼和浩特,赣州,2,39
呼和浩特,厦门,3,75
呼和浩特,常德,1,36
呼和浩特,汕头,3,77
呼和浩特,海口,3,106
呼和浩特,喀什,1,5
包头,上海,1,19
包头,常州,1,5
包头,济南,1,20
包头,潍坊,1,8
包头,烟台,1,5
包头,泉州,1,5
包头,郑州,1,18
包头,洛阳,1,4
包头,内江,1,1
包头,喀什,1,0
太原,保定,6,321
太原,无锡,3,150
太原,扬州,2,66
太原,湖州,1,70
太原,南宁,6,319
侯马,南通,1,57
侯马,安庆,1,66
侯马,贵阳,3,215
侯马,兰州,2,170
唐山,安庆,2,22
唐山,柳州,2,19
廊坊,东莞,14,127
北京,扬州,7,152
北京,临沂,14,334
大连,常州,3,29
大连,连云港,1,9
大连,蚌埠,2,17
大连,安庆,1,9
大连,嘉兴,2,20
大连,金华,3,27
大连,常德,1,12
大连,湛江,1,12
大连,西宁,1,7
锦州,南通,1,15
锦州,杭州,3,61
锦州,嘉兴,1,19
锦州,义乌,1,13
锦州,温州,1,24
锦州,汕头,1,22
锦州,中山,1,24
锦州,昆明,2,33
锦州,乌鲁木齐,1,21
长春,扬州,3,71
长春,义乌,3,87
哈尔滨,连云港,4,131
哈尔滨,淮安,2,52
上海,唐山,22,331
上海,济宁,31,479
上海,嘉兴,45,691
上海,赣州,28,427
上海,拉萨,19,291
淮安,内江,1,11
盐城,西宁,4,22
盐城,拉萨,6,34
合肥,喀什,4,36
潍坊,拉萨,3,40
烟台,苏州,12,310
烟台,蚌埠,5,112
烟台,金华,5,130
烟台,鹰潭,2,33
烟台,海口,3,60
烟台,银川,4,95
烟台,西宁,1,15
青岛,内江,2,25
济宁,湖州,4,80
济宁,常德,6,128
济宁,柳州,3,69
济宁,乌鲁木齐,5,107
济宁,喀什,1,7
义乌,呼和浩特,135,1116
鹰潭,盐城,4,35
赣州,连云港,2,100
赣州,临沂,3,197
赣州,泉州,4,289
赣州,柳州,3,247
赣州,成都,12,994
福州,喀什,2,25
厦门,西宁,4,142
厦门,喀什,2,45
常德,烟台,2,37
常德,济宁,2,34
常德,义乌,3,43
常德,泉州,4,82
常德,荆州,2,34
常德,拉萨,1,9
荆州,保定,6,64
荆州,扬州,4,38
荆州,安庆,6,61
荆州,湖州,4,44
荆州,西宁,1,10
襄阳,廊坊,4,77
襄阳,拉萨,1,17
漯河,内江,3,68
深圳,义乌,19,61
东莞,芜湖,29,156
东莞,西宁,14,76
湛江,鹰潭,3,72
湛江,内江,2,32
湛江,西宁,1,19
湛江,阿克苏,1,14
南宁,扬州,3,216
南宁,南通,5,361
南宁,烟台,4,316
南宁,湖州,3,238
南宁,台州,6,439
柳州,无锡,1,51
柳州,连云港,1,17
柳州,淮安,1,11
柳州,蚌埠,2,54
柳州,湖州,1,34
柳州,嘉兴,1,51
柳州,台州,1,52
柳州,荆州,1,18
柳州,洛阳,1,47
柳州,兰州,2,60
柳州,乌鲁木齐,2,52
贵阳,连云港,2,37
贵阳,鹰潭,2,40
贵阳,阿克苏,1,17
海口,包头,1,5
海口,连云港,1,8
海口,淮安,1,6
海口,扬州,1,12
海口,潍坊,1,14
海口,洛阳,2,21
海口,柳州,3,32
海口,拉萨,1,5
南充,内江,2,48
内江,廊坊,1,16
内江,北京,4,147
内江,淮安,1,13
内江,盐城,1,25
内江,赣州,1,29
内江,襄阳,2,53
内江,漯河,2,49
内江,柳州,2,52
昆明,包头,5,93
昆明,义乌,4,87
昆明,宝鸡,2,38
大理州,扬州,1,29
大理州,安庆,1,28
大理州,泉州,2,52
大理州,常德,1,37
大理州,柳州,2,64
大理州,海口,2,53
大理州,南充,2,86
大理州,西宁,1,17
西安,拉萨,8,244
宝鸡,呼和浩特,2,307
宝鸡,沈阳,2,365
宝鸡,无锡,1,166
宝鸡,苏州,2,447
宝鸡,合肥,2,243
宝鸡,济南,2,423
宝鸡,青岛,1,229
宝鸡,宁波,1,224
宝鸡,台州,1,92
宝鸡,金华,1,120
宝鸡,洛阳,1,118
宝鸡,南充,1,135
兰州,侯马,2,55
兰州,无锡,3,73
兰州,连云港,1,19
兰州,青岛,5,142
兰州,天津,7,217
兰州,宁波,3,88
兰州,台州,2,44
兰州,鹰潭,1,18
兰州,重庆,5,177
兰州,常德,1,29
兰州,南充,3,65
兰州,宝鸡,1,30
兰州,银川,7,170
银川,唐山,2,17
银川,无锡,2,19
银川,淮安,1,4
银川,盐城,1,10
银川,潍坊,2,17
银川,嘉兴,2,23
银川,台州,2,21
银川,阿克苏,1,10
银川,喀什,1,2
西宁,保定,1,15
西宁,常州,1,19
西宁,福州,1,23
西宁,厦门,1,14
西宁,漯河,1,30
西宁,东莞,1,23
西宁,南宁,1,26
西宁,西安,4,186
乌鲁木齐,呼和浩特,2,66
乌鲁木齐,唐山,1,31
乌鲁木齐,长春,3,133
乌鲁木齐,常州,2,68
乌鲁木齐,连云港,1,26
乌鲁木齐,合肥,2,101
乌鲁木齐,芜湖,1,26
乌鲁木齐,安庆,1,27
乌鲁木齐,福州,2,98
乌鲁木齐,荆州,1,18
阿克苏,太原,1,17
阿克苏,北京,1,57
阿克苏,长春,1,21
阿克苏,合肥,1,21
阿克苏,蚌埠,1,6
阿克苏,烟台,1,6
阿克苏,台州,1,9
阿克苏,义乌,1,6
阿克苏,武汉,1,50
阿克苏,东莞,1,19
阿克苏,乌鲁木齐,1,205
喀什,石家庄,1,7
喀什,常州,1,3
喀什,盐城,1,1
喀什,南通,1,3
喀什,青岛,1,8
喀什,杭州,1,8
喀什,重庆,1,16
喀什,襄阳,1,3
喀什,洛阳,1,5
喀什,海口,1,2
喀什,南充,1,12
喀什,内江,1,1
拉萨,太原,1,16
拉萨,常州,1,5
拉萨,衡阳,1,6
拉萨,荆州,1,2
拉萨,漯河,1,10
拉萨,汕头,1,3
拉萨,深圳,1,55
拉萨,南充,1,44
拉萨,内江,1,8
拉萨,西宁,1,23
沈阳,沈阳,597,5666
南京,南京,152,1758
无锡,常州,116,873
无锡,徐州,115,829
无锡,淮安,27,164
常州,南京,193,1863
苏州,常州,159,1210
苏州,南通,110,830
苏州,盐城,75,538
淮安,无锡,49,475
徐州,南通,87,1465
盐城,无锡,59,322
盐城,南通,46,248
常州,常州,58,522
安庆,合肥,150,1570
济南,济南,585,6441
台州,嘉兴,135,463
福州,福州,155,2171
泉州,厦门,97,2953
长沙,衡阳,236,3480
湛江,广州,82,2036
石家庄,合肥,130,1486
石家庄,杭州,129,1538
石家庄,锦州,60,668
石家庄,南宁,152,1786
石家庄,蚌埠,80,936
石家庄,银川,85,948
石家庄,乌鲁木齐,90,1075
天津,北京,109,4476
天津,沈阳,81,2928
天津,济南,87,3673
唐山,石家庄,27,315
唐山,广州,17,211
廊坊,南京,22,207
廊坊,合肥,23,204
廊坊,中山,20,159
保定,侯马,50,351
保定,汕头,31,234
保定,拉萨,21,170
沈阳,天津,179,1530
沈阳,青岛,74,645
沈阳,信阳,36,269
沈阳,汕头,40,283
沈阳,兰州,66,526
长春,锦州,19,419
长春,漯河,11,215
哈尔滨,哈尔滨,288,10701
南京,侯马,67,713
南京,长春,128,1498
南京,青岛,129,1504
南京,长沙,191,2327
南京,信阳,82,921
