收寄城市,寄达城市,经转次数,路线,路线类型,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
宝鸡,信阳,2,宝鸡-西安-武汉-信阳,,1143.0,1,148,149,0.035625986446783386,6.233768407136201e-05
宝鸡,西安,0,宝鸡-西安,route_0,186.0,8,1724,1732,0.06738996509717253,0.0
宝鸡,拉萨,1,宝鸡-西安-拉萨,,2977.0,1,26,27,0.01681423056366445,5.6480452010965574e-06
兰州,包头,2,兰州-西安-北京-包头,,2415.0,2,42,44,0.02222819566920445,1.840844361838878e-05
兰州,保定,2,兰州-西安-北京-保定,,1902.0,2,44,46,0.018302176693864445,1.924519105558827e-05
兰州,徐州,2,兰州-西安-上海-徐州,,2615.0,2,68,70,0.03829165459484166,2.928616030198215e-05
兰州,潍坊,2,兰州-西安-北京-潍坊,,2238.0,2,43,45,0.02106720860009016,1.8826817336988525e-05
兰州,济宁,2,兰州-西安-北京-济宁,,2304.0,2,34,36,0.017350794857768626,1.506145386959082e-05
兰州,温州,2,兰州-西安-上海-温州,,2476.0,4,92,96,0.049722879708142494,4.016387698557552e-05
兰州,衡阳,2,兰州-西安-武汉-衡阳,,1888.0,2,51,53,0.020932073888982442,2.2173807085786484e-05
兰州,武汉,1,兰州-西安-武汉,,1376.0,7,218,225,0.06476425163924053,4.706704334247131e-05
兰州,漯河,2,兰州-西安-武汉-漯河,,1756.0,2,71,73,0.026815245119932055,3.054128145778138e-05
兰州,深圳,2,兰州-西安-广州-深圳,,2420.0,9,280,289,0.14630110565714483,0.00012091000467532631
银川,苏州,2,银川-西安-上海-苏州,,2188.0,4,49,53,0.024258144951850413,2.2173807085786484e-05
银川,南通,2,银川-西安-上海-南通,,2215.0,2,16,18,0.008340280080285917,7.53072693479541e-06
银川,济宁,2,银川-西安-北京-济宁,,2368.0,1,13,14,0.006934962759509373,5.85723206039643e-06
银川,金华,2,银川-西安-上海-金华,,2414.0,2,29,31,0.015654289428846658,1.2969585276592094e-05
银川,赣州,2,银川-西安-广州-赣州,,2769.0,1,12,13,0.0075300993742175104,5.438858341796685e-06
银川,重庆,2,银川-西安-成都-重庆,,1787.0,5,58,63,0.023550465806838946,2.6357544271783935e-05
银川,襄阳,2,银川-西安-武汉-襄阳,,1747.0,1,11,12,0.004385393318362527,5.02048462319694e-06
银川,深圳,2,银川-西安-广州-深圳,,2484.0,5,69,74,0.038451891729065366,3.095965517638113e-05
银川,东莞,2,银川-西安-广州-东莞,,2405.0,4,44,48,0.024148531037577282,2.008193849278776e-05
西宁,侯马,1,西宁-西安-侯马,,1173.0,1,27,28,0.006870533206845012,5.85723206039643e-06
西宁,北京,1,西宁-西安-北京,,1952.0,2,85,87,0.03552494919374155,1.8199256759088908e-05
西宁,大连,2,西宁-西安-沈阳-大连,,2992.0,1,12,13,0.008136532079327841,5.438858341796685e-06
西宁,上海,1,西宁-西安-上海,,2238.0,2,47,49,0.022939849364542617,1.0250156105693752e-05
西宁,芜湖,2,西宁-西安-上海-芜湖,,2595.0,1,9,10,0.005428398998831691,4.18373718599745e-06
西宁,烟台,2,西宁-西安-北京-烟台,,2668.0,1,16,17,0.009487879190405018,7.112353216195665e-06
西宁,台州,2,西宁-西安-上海-台州,,2620.0,1,11,12,0.006576834856387991,5.02048462319694e-06
西宁,赣州,2,西宁-西安-广州-赣州,,2925.0,1,7,8,0.004894972507617016,3.34698974879796e-06
西宁,重庆,2,西宁-西安-成都-重庆,,1943.0,2,59,61,0.02479345412479879,2.5520796834584447e-05
西宁,长沙,2,西宁-西安-武汉-长沙,,1951.0,3,69,72,0.02938489649957169,3.012290773918164e-05
西宁,襄阳,2,西宁-西安-武汉-襄阳,,1903.0,1,12,13,0.005175073712219546,5.438858341796685e-06
西宁,南充,2,西宁-西安-成都-南充,,1868.0,1,27,28,0.01094130948882053,1.171446412079286e-05
乌鲁木齐,北京,1,乌鲁木齐-西安-北京,,3676.0,8,439,447,0.3437299899694901,9.3506526107043e-05
乌鲁木齐,沈阳,1,乌鲁木齐-西安-沈阳,,4334.0,3,178,181,0.1640974685252222,3.7862821533276924e-05
乌鲁木齐,大连,2,乌鲁木齐-西安-沈阳-大连,,4716.0,1,55,56,0.055245412793659125,2.342892824158572e-05
乌鲁木齐,锦州,2,乌鲁木齐-西安-沈阳-锦州,,4568.0,1,27,28,0.026755836051890892,1.171446412079286e-05
乌鲁木齐,台州,2,乌鲁木齐-西安-上海-台州,,4344.0,1,44,45,0.04089184725593908,1.8826817336988525e-05
乌鲁木齐,武汉,1,乌鲁木齐-西安-武汉,,3320.0,5,270,275,0.1909876025407836,5.752638630746494e-05
乌鲁木齐,郑州,1,乌鲁木齐-西安-郑州,,3053.0,4,249,253,0.16157781280495523,5.2924275402867744e-05
乌鲁木齐,东莞,2,乌鲁木齐-西安-广州-东莞,,4285.0,2,116,118,0.10577115166779454,4.936809879476991e-05
乌鲁木齐,柳州,2,乌鲁木齐-西安-广州-柳州,,4720.0,1,39,40,0.039494479035815926,1.67349487439898e-05
乌鲁木齐,成都,1,乌鲁木齐-西安-成都,,3361.0,12,705,717,0.5041062334546268,0.00014998697811800858
阿克苏,上海,1,阿克苏-西安-上海,,4713.0,1,51,52,0.051266678729775556,1.087771668359337e-05
阿克苏,济南,2,阿克苏-西安-北京-济南,,4837.0,1,31,32,0.03237877882987147,1.338795899519184e-05
阿克苏,厦门,2,阿克苏-西安-广州-厦门,,5617.0,1,9,10,0.011750025886873839,4.18373718599745e-06
阿克苏,重庆,2,阿克苏-西安-成都-重庆,,4418.0,1,55,56,0.05175450248566286,2.342892824158572e-05
阿克苏,衡阳,2,阿克苏-西安-武汉-衡阳,,4583.0,1,9,10,0.009587033761713156,4.18373718599745e-06
阿克苏,广州,1,阿克苏-西安-广州,,4971.0,1,72,73,0.07591035506331563,1.527064072889069e-05
阿克苏,柳州,2,阿克苏-西安-广州-柳州,,5471.0,1,5,6,0.0068667678433776145,2.51024231159847e-06
阿克苏,成都,1,阿克苏-西安-成都,,4112.0,1,106,107,0.09203887110219511,2.238299394508636e-05
阿克苏,大理州,2,阿克苏-西安-成都-大理州,,5121.0,1,6,7,0.007498721345322529,2.928616030198215e-06
喀什,侯马,1,喀什-西安-侯马,,4111.0,1,4,5,0.004299835892908879,1.0459342964993625e-06
喀什,沈阳,1,喀什-西安-沈阳,,5548.0,1,11,12,0.013926824344748312,2.51024231159847e-06
喀什,无锡,2,喀什-西安-上海-无锡,,5310.0,1,5,6,0.006664693337293938,2.51024231159847e-06
喀什,潍坊,2,喀什-西安-北京-潍坊,,5396.0,1,4,5,0.00564386146391056,2.091868592998725e-06
喀什,济宁,2,喀什-西安-北京-济宁,,5462.0,1,2,3,0.003427735876487711,1.255121155799235e-06
喀什,南昌,2,喀什-西安-武汉-南昌,,4888.0,1,16,17,0.017382591260382205,7.112353216195665e-06
喀什,福州,2,喀什-西安-上海-福州,,5954.0,1,5,6,0.0074729913616286454,2.51024231159847e-06
喀什,厦门,2,喀什-西安-广州-厦门,,6080.0,1,2,3,0.0038155683136296744,1.255121155799235e-06
喀什,常德,2,喀什-西安-武汉-常德,,4927.0,1,3,4,0.004122654623081887,1.67349487439898e-06
喀什,衡阳,2,喀什-西安-武汉-衡阳,,5046.0,1,3,4,0.004222227568108626,1.67349487439898e-06
喀什,东莞,2,喀什-西安-广州-东莞,,5499.0,1,4,5,0.005751592696449995,2.091868592998725e-06
喀什,成都,1,喀什-西安-成都,,4575.0,1,29,30,0.0287108964389075,6.275605778996175e-06
喀什,宝鸡,1,喀什-西安-宝鸡,,3968.0,1,2,3,0.002490160373105682,6.275605778996175e-07
喀什,兰州,1,喀什-西安-兰州,,4418.0,1,32,33,0.03049818896476561,6.903166356895792e-06
拉萨,侯马,1,拉萨-西安-侯马,,3112.0,1,9,10,0.0065098950614120325,2.091868592998725e-06
拉萨,石家庄,2,拉萨-西安-北京-石家庄,,4207.0,1,12,13,0.011440638521969327,5.438858341796685e-06
拉萨,唐山,2,拉萨-西安-北京-唐山,,4088.0,1,2,3,0.0025654676424536364,1.255121155799235e-06
拉萨,徐州,2,拉萨-西安-上海-徐州,,4774.0,1,7,8,0.00798926453038073,3.34698974879796e-06
拉萨,潍坊,2,拉萨-西安-北京-潍坊,,4397.0,1,3,4,0.0036791784813661574,1.67349487439898e-06
拉萨,金华,2,拉萨-西安-上海-金华,,4509.0,1,4,5,0.004716117742915625,2.091868592998725e-06
拉萨,温州,2,拉萨-西安-上海-温州,,4635.0,1,5,6,0.005817486557129454,2.51024231159847e-06
拉萨,重庆,2,拉萨-西安-成都-重庆,,3882.0,1,58,59,0.0479117398803242,2.4684049397384955e-05
拉萨,宝鸡,1,拉萨-西安-宝鸡,,2969.0,1,5,6,0.003726454711567929,1.255121155799235e-06
石家庄,北京,0,石家庄-北京,route_0,316.0,518,6292,6810,0.4501617537389536,0.0
保定,石家庄,1,保定-北京-石家庄,,484.0,189,1568,1757,0.17788999490629998,0.00036754131178987596
保定,廊坊,1,保定-北京-廊坊,,215.0,48,358,406,0.01825992094828587,8.492986487574823e-05
无锡,盐城,1,无锡-上海-盐城,,460.0,56,389,445,0.0428205500986839,9.308815238844327e-05
连云港,南京,1,连云港-上海-南京,,779.0,77,545,622,0.10135898243144162,0.0001301142264845207
连云港,无锡,1,连云港-上海-无锡,,614.0,42,287,329,0.04225700069973005,6.882247670965805e-05
连云港,南通,1,连云港-上海-南通,,613.0,36,215,251,0.03218611773245628,5.2505901684267995e-05
淮安,南京,1,淮安-上海-南京,,719.0,84,866,950,0.14288508424477792,0.00019872751633487887
盐城,徐州,1,盐城-上海-徐州,,915.0,72,368,440,0.08421862955412866,9.20422180919439e-05
南通,无锡,1,南通-上海-无锡,,276.0,64,1422,1486,0.08579506172581251,0.00031085167291961056
南通,扬州,1,南通-上海-扬州,,421.0,31,633,664,0.05847693139612356,0.00013890007457511533
湖州,温州,1,湖州-上海-温州,,612.0,91,227,318,0.04071110980950399,6.652142125735945e-05
宁波,金华,0,宁波-金华,route_1,243.0,127,968,1095,0.055661485456806575,0.0
金华,台州,0,金华-台州,route_1,219.0,253,1805,2058,0.09428093586017114,0.0
郑州,信阳,0,郑州-信阳,route_1,353.0,182,2890,3072,0.22684557721453052,0.0
汕头,湛江,1,汕头-广州-湛江,,839.0,53,366,419,0.07353775770513647,8.764929404664658e-05
中山,广州,0,中山-广州,route_0,83.0,437,6111,6548,0.11368971103973191,0.0
成都,内江,0,成都-内江,route_0,193.0,33,982,1015,0.04097865980254852,0.0
石家庄,天津,0,石家庄-天津,route_1,327.0,281,3310,3591,0.2456391338408904,0.0
石家庄,广州,1,石家庄-北京-广州,,2445.0,440,5335,5775,2.953692304956787,0.0012080541124567636
石家庄,洛阳,2,石家庄-北京-西安-洛阳,,1790.0,87,979,1066,0.3991578137044587,0.00044598638402732816
石家庄,湛江,2,石家庄-北京-广州-湛江,,2861.0,74,810,884,0.5290595063399307,0.0003698423672421746
石家庄,南充,2,石家庄-北京-成都-南充,,2466.0,81,885,966,0.4983157320023471,0.0004041490121673537
石家庄,兰州,2,石家庄-北京-西安-兰州,,2046.0,132,1589,1721,0.7365816566134948,0.0007200211697101611
天津,长春,2,天津-北京-沈阳-长春,,1124.0,44,1552,1596,0.37526114364547847,0.0006677244548851931
廊坊,杭州,2,廊坊-北京-上海-杭州,,1437.0,26,255,281,0.08446902622471061,0.00011756301492652834
保定,湛江,2,保定-北京-广州-湛江,,2713.0,23,180,203,0.11520736170395249,8.492986487574823e-05
保定,太原,1,保定-北京-太原,,693.0,75,595,670,0.0971275506415238,0.00014015519573091456
保定,昆明,2,保定-北京-成都-昆明,,2934.0,61,476,537,0.3295860296647885,0.00022466668688806308
保定,福州,2,保定-北京-上海-福州,,2160.0,47,377,424,0.19158169322119523,0.00017739045668629187
保定,银川,2,保定-北京-西安-银川,,1976.0,33,244,277,0.11449884581150381,0.00011588952005212936
北京,厦门,1,北京-广州-厦门,,2775.0,31,678,709,0.41156991600101667,0.0001483134832436096
北京,太原,0,北京-太原,route_0,525.0,61,1334,1395,0.15320322607974413,0.0
沈阳,北京,0,沈阳-北京,route_0,686.0,186,1763,1949,0.2796857594999597,0.0
沈阳,长春,0,沈阳-长春,route_0,322.0,265,2215,2480,0.1670482583625062,0.0
沈阳,西安,0,沈阳-西安,route_0,1763.0,134,1066,1200,0.44255571953481027,0.0
南京,呼和浩特,2,南京-上海-北京-呼和浩特,,2006.0,90,1006,1096,0.4599132083720765,0.0004585375955853205
南京,金华,0,南京-金华,route_1,457.0,83,952,1035,0.09894433851454319,0.0
南京,南昌,2,南京-上海-武汉-南昌,,1479.0,144,1608,1752,0.542046663312704,0.0007329907549867532
南京,郑州,0,南京-郑州,route_1,688.0,197,2268,2465,0.3547641784238398,0.0
南京,广州,1,南京-上海-广州,,1736.0,351,4139,4490,1.6305362609731582,0.0009392489982564276
南京,中山,2,南京-上海-广州-中山,,1822.0,95,1023,1118,0.4261127956464031,0.0004677418173945149
扬州,常州,1,扬州-上海-常州,,460.0,43,440,483,0.046477136399245673,0.00010103725304183842
扬州,合肥,2,扬州-上海-武汉-合肥,,1488.0,49,525,574,0.1786690067703327,0.00024014651447625362
扬州,杭州,1,扬州-上海-杭州,,462.0,69,769,838,0.08098794769910143,0.00017529858809329317
扬州,信阳,2,扬州-上海-武汉-信阳,,1323.0,36,357,393,0.1087644064375164,0.0001644208714096998
无锡,合肥,2,无锡-上海-武汉-合肥,,1346.0,97,750,847,0.23848598918713124,0.00035436253965398404
无锡,青岛,2,无锡-上海-北京-青岛,,2013.0,79,615,694,0.2922386445528265,0.00029035136070822306
无锡,广州,1,无锡-上海-广州,,1579.0,167,1284,1451,0.47927407976085756,0.000303530132844115
无锡,太原,2,无锡-上海-北京-太原,,1867.0,74,563,637,0.24878153884129306,0.00026650405874803756
无锡,蚌埠,2,无锡-上海-武汉-蚌埠,,1441.0,49,357,406,0.1223839352859532,0.00016985972975149647
无锡,宁波,1,无锡-上海-宁波,,373.0,75,590,665,0.051887754515036875,0.0001391092614344152
无锡,乌鲁木齐,2,无锡-上海-西安-乌鲁木齐,,4130.0,68,510,578,0.49935831930909763,0.00024182000935065262
常州,湛江,2,常州-上海-广州-湛江,,2037.0,66,649,715,0.3046712471615958,0.0002991372087988177
苏州,金华,1,苏州-上海-金华,,431.0,79,621,700,0.06311167545077154,0.00014643080150991076
苏州,呼和浩特,2,苏州-上海-北京-呼和浩特,,1807.0,70,521,591,0.22339838696012793,0.0002472588676924493
苏州,哈尔滨,2,苏州-上海-沈阳-哈尔滨,,2428.0,133,997,1130,0.5739334346495022,0.00047276230201771184
苏州,侯马,2,苏州-上海-西安-侯马,,1803.0,55,404,459,0.17311823345881058,0.00019203353683728294
苏州,北京,1,苏州-上海-北京,,1300.0,160,1330,1490,0.405194946463853,0.00031168842035681003
苏州,蚌埠,2,苏州-上海-武汉-蚌埠,,1399.0,80,616,696,0.20368608164772306,0.0002911881081454225
苏州,武汉,1,苏州-上海-武汉,,926.0,214,1672,1886,0.3653314618082321,0.0003945264166395595
苏州,汕头,2,苏州-上海-广州-汕头,,1961.0,68,537,605,0.24818033580766524,0.00025311609975284575
苏州,湛江,2,苏州-上海-广州-湛江,,1953.0,40,300,340,0.13890425831230133,0.0001422470643239133
苏州,成都,1,苏州-上海-成都,,2071.0,229,1765,1994,0.8638526153064117,0.0004171185974439458
苏州,大理州,2,苏州-上海-成都-大理州,,3080.0,27,201,228,0.14689938007474246,9.538920784074185e-05
徐州,厦门,0,徐州-厦门,route_1,1331.0,117,2084,2201,0.6128193891116148,0.0
徐州,广州,1,徐州-上海-广州,,2047.0,461,8546,9007,3.856846947388459,0.0018841460417139517
连云港,北京,1,连云港-上海-北京,,1681.0,118,905,1023,0.35973090202419666,0.00021399815706376956
连云港,郑州,2,连云港-上海-西安-郑州,,2340.0,92,639,731,0.3578224903068039,0.00030583118829641357
连云港,中山,2,连云港-上海-广州-中山,,2004.0,34,244,278,0.11654050955827057,0.00011630789377072911
连云港,汕头,2,连云港-上海-广州-汕头,,2342.0,33,218,251,0.12296882174455565,0.00010501180336853599
连云港,湛江,2,连云港-上海-广州-湛江,,2334.0,21,146,167,0.08153643564418571,6.986841100615741e-05
连云港,贵阳,2,连云港-上海-成都-贵阳,,3091.0,59,361,420,0.2715705644802805,0.0001757169618118929
淮安,西安,1,淮安-上海-西安,,1803.0,35,350,385,0.145208104317303,8.053694083045092e-05
淮安,广州,1,淮安-上海-广州,,1858.0,57,616,673,0.2615743612217768,0.00014078275630881418
淮安,厦门,2,淮安-上海-广州-厦门,,2504.0,16,140,156,0.0817134077271534,6.526630010156021e-05
淮安,芜湖,1,淮安-上海-芜湖,,777.0,14,138,152,0.024705804830752142,3.179640261358062e-05
淮安,宁波,1,淮安-上海-宁波,,652.0,28,291,319,0.04350835649206188,6.673060811665933e-05
徐州,长春,0,徐州-长春,route_1,1570.0,161,3042,3203,1.0519400512298618,0.0
徐州,洛阳,2,徐州-上海-西安-洛阳,,2364.0,82,1490,1572,0.7773818800250606,0.0006576834856387992
盐城,西安,1,盐城-上海-西安,,1701.0,65,374,439,0.15620798612672748,9.183303123264403e-05
扬州,沈阳,1,扬州-上海-沈阳,,2030.0,73,746,819,0.34778779666618903,0.00017132403776659558
扬州,南宁,2,扬州-上海-广州-南宁,,2283.0,50,549,599,0.28606658626918374,0.0002506058574412473
扬州,银川,2,扬州-上海-西安-银川,,2372.0,28,279,307,0.15233070768960436,0.00012844073161012172
扬州,阿克苏,2,扬州-上海-西安-阿克苏,,4984.0,12,112,124,0.12928082603707,5.187834110636838e-05
常州,福州,1,常州-上海-福州,,961.0,167,1675,1842,0.3702946292319809,0.0003853221948303651
常州,柳州,2,常州-上海-广州-柳州,,2121.0,62,614,676,0.29993128211672,0.0002828206337734276
常州,成都,1,常州-上海-成都,,2155.0,264,2646,2910,1.3118212540124654,0.000608733760562629
南通,芜湖,1,南通-上海-芜湖,,499.0,25,535,560,0.05845517596275637,0.0001171446412079286
南通,杭州,0,南通-杭州,route_1,264.0,104,2422,2526,0.1394991857401502,0.0
南通,南昌,2,南通-上海-武汉-南昌,,1323.0,59,1263,1322,0.3658690720366328,0.0005530900559888629
南通,襄阳,2,南通-上海-武汉-襄阳,,1276.0,16,313,329,0.08781748028152367,0.0001376449534193161
南通,漯河,2,南通-上海-武汉-漯河,,1349.0,35,753,788,0.22236814167807606,0.00032967849025659907
南通,海口,2,南通-上海-广州-海口,,2169.0,51,1146,1197,0.5431103784922439,0.0005007933411638948
南通,乌鲁木齐,2,南通-上海-西安-乌鲁木齐,,4131.0,86,1947,2033,1.7568188117558832,0.0008505537699132816
合肥,侯马,2,合肥-武汉-西安-侯马,,1444.0,116,1209,1325,0.4002372178984461,0.0005543451771446621
合肥,长春,0,合肥-长春,route_1,1887.0,212,2197,2409,0.9509180688287523,0.0
合肥,青岛,0,合肥-青岛,route_1,788.0,190,2054,2244,0.36989926606790413,0.0
合肥,南昌,0,合肥-南昌,route_1,431.0,239,2581,2820,0.25424989253025104,0.0
合肥,洛阳,2,合肥-武汉-西安-洛阳,,1495.0,105,1142,1247,0.3899797402526768,0.0005217120270938821
合肥,中山,2,合肥-武汉-广州-中山,,1450.0,139,1445,1584,0.48046037843994716,0.0006627039702619961
合肥,汕头,2,合肥-武汉-广州-汕头,,1788.0,126,1302,1428,0.5341092771234297,0.0005974376701604359
合肥,贵阳,0,合肥-贵阳,route_1,1420.0,237,2443,2680,0.7960815117515948,0.0
合肥,西安,1,合肥-武汉-西安,,1123.0,378,4059,4437,1.042326032363299,0.0009281620947135343
安庆,呼和浩特,2,安庆-武汉-北京-呼和浩特,,2006.0,64,584,648,0.27191948816159267,0.0002711061696526348
安庆,南京,2,安庆-武汉-上海-南京,,1469.0,102,1092,1194,0.36691082259594615,0.0004995382200080955
安庆,徐州,2,安庆-武汉-上海-徐州,,1767.0,91,952,1043,0.3855274071393383,0.00043636378849953405
安庆,武汉,0,安庆-武汉,route_0,343.0,184,1852,2036,0.14608522481834735,0.0
安庆,洛阳,2,安庆-武汉-西安-洛阳,,1459.0,52,483,535,0.16328394082940498,0.00022382993945086358
安庆,漯河,1,安庆-武汉-漯河,,723.0,71,645,716,0.1082893430800464,0.0001497777912587087
安庆,南充,2,安庆-武汉-成都-南充,,1741.0,62,519,581,0.21159690110586632,0.00024307513050645185
安庆,银川,2,安庆-武汉-西安-银川,,1793.0,56,485,541,0.20291397295004723,0.00022634018176246205
蚌埠,天津,0,蚌埠-天津,route_1,804.0,170,1865,2035,0.3422589879748934,0.0
蚌埠,青岛,2,蚌埠-武汉-北京-青岛,,2300.0,118,1251,1369,0.6586666638775085,0.0005727536207630509
蚌埠,锦州,2,蚌埠-武汉-沈阳-锦州,,2508.0,43,406,449,0.23556364876271202,0.0001878497996512855
蚌埠,湛江,2,蚌埠-武汉-广州-湛江,,1874.0,56,536,592,0.23207357520215294,0.00024767724141104905
蚌埠,南宁,2,蚌埠-武汉-广州-南宁,,2020.0,158,1671,1829,0.7728575866321229,0.0007652055313189336
蚌埠,贵阳,0,蚌埠-贵阳,route_1,1514.0,180,1763,1943,0.6153654023761536,0.0
蚌埠,南昌,1,蚌埠-武汉-南昌,,827.0,139,1449,1588,0.27472008183389934,0.00033218873256819754
蚌埠,哈尔滨,0,蚌埠-哈尔滨,route_1,2014.0,176,1970,2146,0.9041148101158581,0.0
蚌埠,太原,2,蚌埠-武汉-北京-太原,,2154.0,145,1534,1679,0.7565380829907027,0.0007024494735289718
芜湖,呼和浩特,2,芜湖-上海-北京-呼和浩特,,2063.0,45,541,586,0.2528897595710833,0.0002451669990994506
济南,石家庄,0,济南-石家庄,route_1,329.0,250,2867,3117,0.21451965990400415,0.0
济南,漯河,2,济南-北京-武汉-漯河,,1941.0,118,1197,1315,0.533931677479884,0.0005501614399586646
济南,中山,2,济南-北京-广州-中山,,2623.0,106,1170,1276,0.7001375403599897,0.0005338448649332746
济南,哈尔滨,0,济南-哈尔滨,route_1,1547.0,280,3267,3547,1.1478520170319941,0.0
潍坊,青岛,1,潍坊-北京-青岛,,1175.0,39,596,635,0.15607954539511737,0.00013283365565541904
济宁,济南,1,济宁-北京-济南,,979.0,64,1371,1435,0.2938792970903154,0.00030018314309531704
临沂,漯河,2,临沂-上海-武汉-漯河,,1806.0,21,230,251,0.094825658441788,0.00010501180336853599
临沂,石家庄,2,临沂-上海-北京-石家庄,,2116.0,39,428,467,0.2067125971280736,0.0001953805265860809
天津,呼和浩特,1,天津-北京-呼和浩特,,619.0,31,1253,1284,0.16626087902410147,0.0002685959273410363
杭州,蚌埠,2,杭州-上海-武汉-蚌埠,,1477.0,253,573,826,0.25520838671956303,0.00034557669156338934
杭州,南昌,0,杭州-南昌,route_1,539.0,463,1045,1508,0.17002958948124797,0.0
杭州,厦门,2,杭州-上海-广州-厦门,,2261.0,302,705,1007,0.4762822892991508,0.0004213023346299432
杭州,中山,2,杭州-上海-广州-中山,,1701.0,308,712,1020,0.3629433846224648,0.0004267411929717399
杭州,乌鲁木齐,2,杭州-上海-西安-乌鲁木齐,,4166.0,255,603,858,0.7477233671135247,0.0003589646505585812
杭州,大理州,2,杭州-上海-成都-大理州,,3158.0,97,226,323,0.21337770883908613,0.00013513471110771763
湖州,侯马,2,湖州-上海-西安-侯马,,1858.0,94,250,344,0.1337021994952321,0.0001439205591983123
湖州,天津,2,湖州-上海-北京-天津,,1471.0,140,377,517,0.15908807080556814,0.00021629921251606818
湖州,长春,2,湖州-上海-沈阳-长春,,2223.0,151,409,560,0.2604125374052253,0.0002342892824158572
湖州,郑州,2,湖州-上海-西安-郑州,,2014.0,263,712,975,0.41076977626419464,0.0004079143756347514
湖州,广州,1,湖州-上海-广州,,1592.0,440,1194,1634,0.5441636343288188,0.00034181132809599164
湖州,汕头,2,湖州-上海-广州-汕头,,2016.0,123,336,459,0.19356980513198122,0.00019203353683728294
嘉兴,青岛,2,嘉兴-上海-北京-青岛,,1980.0,113,346,459,0.19011320146891011,0.00019203353683728294
嘉兴,西安,1,嘉兴-上海-西安,,1491.0,168,501,669,0.2086594992275775,0.0001399460088716147
嘉兴,蚌埠,2,嘉兴-上海-武汉-蚌埠,,1408.0,60,182,242,0.07127749369040136,0.00010124643990113829
嘉兴,安庆,2,嘉兴-上海-武汉-安庆,,1280.0,34,101,135,0.03614748928701797,5.648045201096558e-05
宁波,蚌埠,2,宁波-上海-武汉-蚌埠,,1526.0,87,679,766,0.24452186682536978,0.00032047426844740467
宁波,郑州,0,宁波-郑州,route_1,1111.0,257,2097,2354,0.5470851380058007,0.0
宁波,洛阳,2,宁波-上海-西安-洛阳,,1981.0,84,659,743,0.30789858202687426,0.00031085167291961056
宁波,信阳,2,宁波-上海-武汉-信阳,,1266.0,116,913,1029,0.2725106502259741,0.0004305065564391376
宁波,广州,1,宁波-上海-广州,,1664.0,465,3854,4319,1.5033874674060725,0.0009034780453161494
台州,常州,1,台州-上海-常州,,552.0,145,512,657,0.07586454314112896,0.00013743576656001624
台州,漯河,2,台州-上海-武汉-漯河,,1582.0,160,568,728,0.24091966910822596,0.00030457606714061434
台州,南充,2,台州-上海-成都-南充,,2578.0,100,349,449,0.24213839175050703,0.0001878497996512855
台州,阿克苏,2,台州-上海-西安-阿克苏,,5076.0,37,126,163,0.1730786971424029,6.819491613175843e-05
金华,哈尔滨,0,金华-哈尔滨,route_1,2573.0,507,3791,4298,2.313346017029902,0.0
金华,锦州,2,金华-上海-沈阳-锦州,,2307.0,103,743,846,0.40827459540646577,0.0003539441659353843
金华,常州,0,金华-常州,route_1,378.0,276,2111,2387,0.18874637453024476,0.0
金华,蚌埠,0,金华-蚌埠,route_1,648.0,291,2197,2488,0.33725607504787763,0.0
金华,芜湖,1,金华-上海-芜湖,,683.0,172,1278,1450,0.20716820610762873,0.0003033209459848151
金华,青岛,0,金华-青岛,route_1,1076.0,395,3054,3449,0.77631837403238,0.0
金华,郑州,0,金华-郑州,route_1,1131.0,717,5441,6158,1.4569233005921034,0.0
金华,南充,2,金华-上海-成都-南充,,2529.0,183,1320,1503,0.7951374514555745,0.0006288156990554168
温州,徐州,1,温州-上海-徐州,,1050.0,138,567,705,0.15485057259673063,0.00014747673580641011
温州,湛江,2,温州-上海-广州-湛江,,2307.0,79,314,393,0.1896594751710887,0.0001644208714096998
温州,襄阳,2,温州-上海-武汉-襄阳,,1587.0,51,200,251,0.08332686597293332,0.00010501180336853599
温州,大理州,2,温州-上海-成都-大理州,,3434.0,45,167,212,0.15228970706518158,8.869522834314594e-05
南昌,汕头,2,南昌-武汉-广州-汕头,,1774.0,110,1244,1354,0.5024659992908566,0.0005664780149840547
南昌,贵阳,0,南昌-贵阳,route_1,1161.0,187,2122,2309,0.5607774638812739,0.0
南昌,青岛,2,南昌-武汉-北京-青岛,,2192.0,114,1327,1441,0.6607526752384468,0.0006028765285022326
鹰潭,合肥,1,鹰潭-武汉-合肥,,882.0,20,155,175,0.03228799173293532,3.660770037747769e-05
鹰潭,漯河,1,鹰潭-武汉-漯河,,884.0,14,121,135,0.024964359788846785,2.824022600548279e-05
泉州,汕头,0,泉州-汕头,route_1,323.0,81,2527,2608,0.1762156632844638,0.0
泉州,湛江,1,泉州-广州-湛江,,1127.0,52,1590,1642,0.38710739548763023,0.00034348482297039064
泉州,沈阳,1,泉州-广州-沈阳,,3480.0,49,1536,1585,1.1538328785262368,0.0003315611719902979
泉州,金华,2,泉州-广州-上海-金华,,2474.0,23,661,684,0.353989350296993,0.0002861676235222256
泉州,柳州,1,泉州-广州-柳州,,1211.0,22,605,627,0.1588349547058153,0.00013116016078102005
泉州,兰州,2,泉州-广州-西安-兰州,,2981.0,33,1082,1115,0.6952984207438058,0.00046648669623871567
